age,bachelor_degree,hh_income,home_GEOID,home_geo_index,main_mode,male,motif,pop_per_sqmile_home,work_GEOID,work_geo_index
27,0,3,250173539003,290,-99,0,HOH,7000,250250701012,849
55,0,8,250250408013,597,0,0,HOH,1500,250173511005,702
24,1,5,250173416002,1499,0,0,HWH,7000,250250203011,469
30,1,8,250214162002,481,0,0,HWH,1500,250214161021,863
57,0,8,250173362001,648,0,0,HWH,7000,250173334001,1578
30,1,7,250251304025,1365,0,1,HWH,7000,250250806013,1038
59,0,6,250092054002,1209,0,1,HWH,3000,250092058001,1219
53,1,11,250092055001,1210,-99,1,H,17000,250092055002,1211
62,1,11,250214224005,814,2,1,HOH,30000,250250303001,561
39,0,2,250173510004,695,0,0,H,750,250250606001,758
29,1,5,250214227004,939,0,0,HWH,7000,250214228004,942
63,0,8,250173421012,1523,-99,0,H,1500,250173421012,1523
26,1,9,250214181012,1596,3,1,H,17000,250092051001,354
31,1,7,250250303004,1092,0,0,HWH,7000,250173541004,295
49,1,9,250251705021,1183,0,1,HWH,3000,250173413002,1301
29,1,7,250214227001,937,3,1,HOH,3000,250214227001,937
26,1,6,250250104051,427,0,1,HWH,3000,250173335013,1583
50,1,8,250251204003,1341,3,0,HWH,30000,250250702003,856
26,1,8,250173399001,1279,0,1,HWH,1500,250250801001,81
45,1,10,250250408013,597,0,0,HOH,300,250250106001,437
51,0,6,250251008003,902,0,1,HOH,750,250250806013,1038
54,0,10,250173738002,542,0,1,HWH,30000,250250806013,1038
58,0,3,250214162006,484,0,0,HWH,3000,250250703001,857
40,1,10,250173514044,729,0,1,HOH,7000,250250701018,854
26,1,6,250173502001,795,3,0,HOH,17000,250214035001,201
73,0,3,250173739003,550,0,0,HOH,3000,250250203021,551
29,1,9,250173384003,1233,0,0,H,7000,250214006003,958
30,1,8,250251008005,1128,0,0,HWH,300,250214180031,1592
30,1,4,250173416004,532,0,1,HWH,17000,250250606001,758
45,1,10,250250711011,1032,0,0,HOH,7000,250250606001,758
32,1,10,250092051003,1197,3,1,HWH,30000,250092066001,379
54,1,11,250214012002,45,-99,1,HOH,3000,250250303003,565
30,1,11,250173361004,647,0,0,HWH,1500,250250106001,437
30,0,9,250250923002,366,0,0,HWH,300,250250701011,847
56,1,5,250173685001,364,0,0,HOH,750,250173686002,372
38,0,4,250250703001,857,0,0,H,1500,250250701011,847
48,1,10,250173535001,1549,0,0,H,1500,250251606012,1403
26,1,7,250250406002,1097,-99,0,H,7000,250250701018,854
42,0,5,250250506002,1101,3,0,HWH,7000,250250303001,561
61,1,9,250173567012,118,0,1,HOH,17000,250250701018,854
31,1,10,250092082002,1468,2,0,HWH,17000,250092072001,1483
23,1,8,250173509001,685,0,0,HOH,300,250250103002,1079
20,0,6,250250102031,1332,0,0,HOH,7000,250250810011,105
30,1,4,250173541003,834,0,1,HWH,17000,250250909012,279
46,1,10,250173535002,236,-99,0,HOH,1500,250250701011,847
32,1,7,250173747001,350,0,1,HOH,7000,250250909012,279
50,0,8,250173748002,730,0,0,HWH,1500,250173682001,769
34,1,9,250250606001,758,0,0,HOH,7000,250250604004,1108
54,1,11,250214177012,623,0,0,HOH,17000,250214224004,812
48,1,10,250251001005,411,0,0,H,1500,250250813003,123
41,1,7,250173701021,1526,0,0,H,750,250173531022,219
53,1,9,250173701024,401,0,0,H,1500,250092071001,249
23,1,8,250235012012,899,0,0,HOH,300,250250107011,1085
46,1,11,250092081012,1485,-99,0,HOH,750,250250701018,854
59,0,3,250214181012,1596,3,0,HOH,30000,250250108021,453
58,1,11,250173508001,806,3,0,HWH,17000,250092065003,1263
26,1,9,250173391005,511,3,1,H,17000,250259813002,1460
27,1,10,250250608001,760,0,1,HOH,7000,250250603013,1107
20,0,7,250173364023,54,2,1,HOH,1500,250250806011,93
58,1,9,250173701024,401,0,0,HOH,1500,250173691004,394
63,1,11,250251708004,1437,0,1,HOH,3000,250173524002,202
29,1,10,250173400003,1284,1,0,HOH,17000,250250701018,854
70,1,5,250250002014,989,0,0,HOWOH,1500,250173566011,104
57,0,8,250173511001,699,0,0,HWH,7000,250173546004,307
51,0,7,250173504001,582,0,1,HWH,1500,250173381001,500
47,1,6,250250203012,1089,0,1,HWH,750,250250107021,445
38,1,6,250250003022,971,0,0,H,300,250173703002,422
54,0,10,250250003012,965,0,1,HWH,30000,250250606001,758
46,1,11,250214193003,929,-99,0,HOH,750,250214177013,625
32,0,4,250214023003,67,3,0,H,17000,250250612001,843
59,0,6,250214175021,612,0,0,HOH,300,250173740002,554
56,0,10,250173363002,650,0,0,HOWOH,300,250251706011,1427
44,1,7,250214002003,180,0,0,H,1500,250173524002,202
25,0,5,250173527001,1561,0,1,HWH,3000,250173524002,202
42,0,5,250214001001,764,3,0,HWH,7000,250214002002,178
31,1,9,250173415005,531,0,0,HOWOH,750,250173541002,294
34,1,9,250251006012,891,3,0,HWH,750,250173740002,554
45,1,11,250214192004,923,2,1,HWH,30000,250250303003,565
23,1,2,250173743003,794,0,0,H,7000,250250303004,1092
43,1,10,250250906001,274,0,1,HOH,300,250214177013,625
27,0,5,250173567022,128,0,1,HWOH,750,250173566021,110
42,1,6,250214179022,880,0,0,HOH,750,250214191001,4
74,1,11,250250505001,613,-99,1,HWH,300,250250303003,565
34,1,9,250250709001,1337,3,0,HWH,750,250092072001,1483
58,1,7,250214153002,474,0,1,HOH,1500,250250810011,105
34,1,9,250214175024,615,3,0,HWH,750,250250703001,857
29,1,5,250250809002,101,0,0,HOH,7000,250214172001,498
30,0,4,250173563001,662,0,0,H,1500,250173324002,1568
48,1,8,250173567021,126,-99,0,HOH,7000,250250806013,1038
35,1,9,250173501042,1547,-99,1,H,750,250173577003,149
38,0,5,250173331005,1571,0,1,HOH,7000,250173382002,1510
21,0,4,250092082003,1469,0,0,HWH,17000,250251704004,1423
44,1,7,250250103002,1079,-99,1,H,1500,250250606001,758
42,1,9,250250502001,601,-99,0,HWOWH,300,250250303002,563
34,1,7,250173567024,130,2,0,HWH,30000,250250711013,77
25,1,9,250214003002,182,-99,0,H,17000,250250701013,1113
44,1,8,250250301001,1091,0,1,HWH,30000,250250107021,445
70,1,5,250214161013,477,0,0,H,750,250214198002,936
34,1,1,250214123003,848,0,1,HWH,1500,250250107021,445
21,0,4,250214002002,178,0,0,HWH,17000,250250810011,105
51,0,7,250173364013,652,0,0,HWOH,300,250250008022,1323
27,1,7,250214191001,4,0,0,HWOH,1500,250250606001,758
30,1,7,250173546001,304,0,1,HWH,7000,250173393003,1247
43,1,11,250214181022,0,1,0,HWH,30000,250251101033,995
46,1,8,250173703007,430,0,1,HOH,7000,250250907004,278
44,1,9,250173691003,393,0,1,HOH,1500,250173324002,1568
45,1,7,250092084003,261,0,0,HWH,1500,250250401002,1094
52,0,10,250259816001,1462,0,1,HWH,750,250251302003,1356
55,0,8,250251301007,1353,0,1,HWH,7000,250250107023,447
32,0,4,250173537004,257,3,0,H,17000,250173531022,219
42,1,8,250214179023,1587,0,1,HOH,750,250214177013,625
44,1,9,250173701021,1526,0,1,HOH,1500,250173701021,1526
57,0,8,250214180021,1588,0,0,HWH,7000,250250203011,469
49,1,11,250214180042,883,3,1,HOH,17000,250173748002,730
41,1,11,250251304025,1365,0,1,HWH,1500,250173745004,724
46,1,6,250173423004,541,-99,0,HWH,300,250250203032,553
16,0,5,250250916002,1065,0,1,HOH,750,250250701015,852
73,0,3,250214005001,190,0,0,HOH,3000,250250006023,1313
47,0,4,250250910011,280,0,1,H,750,250173521021,738
28,0,8,250251202013,1051,0,1,HOH,300,250250811001,111
73,1,11,250173511005,702,0,0,HWH,300,250173415001,530
59,0,10,250173411013,1291,0,1,HWH,300,250173413002,1301
34,0,9,250250104052,429,0,1,H,1500,250250001004,988
45,1,10,250173566021,110,0,0,HOH,300,250250203011,469
29,1,6,250251703004,1418,0,0,HWH,7000,250251702001,1413
35,1,10,250173417003,1505,0,0,HWH,7000,250250201011,457
42,1,10,250092083004,1473,3,1,H,1500,250250606001,758
62,1,7,250173731005,446,0,0,HWH,7000,250173546004,307
58,1,8,250173566013,108,0,0,HWH,3000,250173531022,219
36,0,10,250173739001,546,0,0,HWH,300,250259813002,1460
38,1,8,250214012004,47,0,1,HWH,750,250250921013,352
43,1,11,250250611012,841,0,0,HOH,300,250250701018,854
39,1,6,250251006014,892,0,1,HWOH,3000,250251006014,892
29,0,6,250250001002,950,0,1,H,3000,250250107021,445
55,0,6,250173514035,720,0,0,HWH,750,250250303003,565
70,1,7,250173735004,466,0,1,HWH,7000,250250810011,105
17,0,5,250250004011,992,0,1,HWH,1500,250250106001,437
27,0,5,250250201013,461,0,1,HWOH,750,250250303003,565
56,1,10,250250512002,739,0,0,HWH,1500,250235011024,173
40,1,7,250214163005,489,3,0,HWH,17000,250173509001,685
41,1,10,250092064003,1260,3,0,HOH,30000,250214172001,498
45,1,8,250092083004,1473,0,1,HWH,750,250173417002,1504
27,1,8,250251303001,1358,0,0,HWH,1500,250259813002,1460
69,0,6,250173566012,106,0,0,HWH,300,250173324002,1568
21,0,3,250250605012,1109,2,0,HWH,7000,250250107021,445
26,1,8,250251601013,1389,0,1,HWH,1500,250214191001,4
54,1,8,250214177021,876,0,0,HOH,750,250214177013,625
65,1,9,250214226005,946,0,1,HWH,750,250214041001,205
27,1,5,250251004001,1121,0,0,HWH,3000,250250603013,1107
47,1,9,250250509013,722,0,1,HOH,1500,250250702003,856
63,1,7,250214227001,937,0,1,HWH,1500,250173515001,732
40,1,6,250173333003,1577,0,0,HWH,17000,250173331001,624
44,1,7,250173506002,594,-99,1,H,1500,250173704006,438
16,0,7,250214176023,622,2,1,H,1500,250214161013,477
23,1,8,250250612001,843,3,0,HWH,30000,250250107021,445
32,1,7,250250003014,967,0,1,HOH,7000,250173532001,221
26,1,7,250251010012,1131,0,1,HOH,17000,250259813002,1460
21,0,8,250250924005,1073,0,0,HWH,300,250250106001,437
32,0,4,250173398022,1278,3,0,H,17000,250173391001,1238
23,0,10,250173384003,1233,0,1,HOH,300,250173385004,1237
60,0,6,250173413002,1301,-99,0,HOH,17000,250173421013,1514
41,1,10,250173331001,624,3,1,HOH,300,250173324002,1568
21,0,8,250250604002,751,0,0,HWH,300,250250103001,1078
54,1,11,250251106072,1033,0,1,HOH,7000,250214572001,13
54,1,10,250250512003,741,0,1,HOH,300,250173531021,217
26,1,7,250173733002,456,0,1,HOH,17000,250250303004,1092
27,1,10,250251009005,908,0,1,HOH,7000,250250203011,469
41,1,10,250251003002,1118,3,0,HOH,30000,250092070001,1479
45,1,8,250214177021,876,0,1,HWH,300,250214177013,625
62,1,8,250214008001,26,0,0,HOH,7000,250250006023,1313
20,0,7,250173531011,216,0,1,HWH,3000,250250106001,437
56,0,10,250173564007,92,0,0,HOWOH,300,250250606001,758
37,0,6,250173426001,545,0,1,HWH,750,250173421022,538
21,0,3,250173687001,378,2,0,HWH,7000,250250709001,1337
42,0,5,250173572001,138,3,0,HWH,7000,250173733002,456
56,1,11,250214008003,30,0,0,HOH,30000,250250701018,854
34,1,4,250250203031,1090,2,1,HOH,17000,250214007003,24
60,1,3,250173686005,376,0,0,HWH,3000,250173398021,1277
36,1,8,250250907001,275,2,1,HWOH,17000,250173531012,826
33,0,7,250250703001,857,-99,1,H,300,250173531022,219
30,1,6,250173737001,471,0,1,H,7000,250173537004,257
45,1,8,250173391002,510,0,1,HWH,750,250173397001,1271
25,0,6,250251701006,1411,2,1,HWH,3000,250173515001,732
28,0,8,250173422022,1533,0,1,HOH,300,250251706013,1429
28,1,9,250251002003,417,0,0,HOH,3000,250251007002,896
58,1,5,250250914002,1064,3,0,HWOH,17000,250250303003,565
49,1,7,250092068001,237,0,0,HWH,300,250092055002,1211
47,1,11,250173395004,1253,3,0,HOH,3000,250214123001,526
36,0,2,250214180025,1591,3,1,HWH,17000,250173524002,202
31,1,10,250173512032,704,-99,1,H,7000,250173524002,202
57,0,6,250092011004,1134,0,1,HWH,3000,250250701018,854
54,1,8,250173509002,687,0,0,HOH,750,250250106001,437
20,0,7,250250705001,1117,2,1,HOH,1500,250250107021,445
45,1,11,250173419026,1521,2,1,HWH,30000,250173361002,21
28,1,9,250173531023,827,0,0,H,7000,250173531022,219
40,0,10,250173421021,1527,-99,0,H,1500,250173391003,1239
47,1,11,250251009003,907,0,0,HOH,750,250173531022,219
39,1,11,250250814003,127,0,0,HOH,7000,250173524002,202
62,1,7,250250924002,406,0,0,HWH,7000,250173703002,422
54,1,6,250173703003,424,0,0,HOH,750,250173703006,428
56,0,10,250173689011,385,0,0,HOWOH,300,250250303004,1092
18,0,10,250173565005,102,0,1,H,1500,250173542002,297
28,1,1,250092083002,258,-99,0,HOWOH,17000,250250106001,437
61,1,9,250092066002,1264,0,1,HOH,17000,250092066001,379
23,0,3,250251101033,995,0,0,HWH,7000,250250708001,1335
16,0,10,250250007031,1317,0,0,HOH,750,250250107021,445
38,1,11,250092081014,1487,0,0,HWOWH,1500,250173531011,216
58,1,11,250250008032,1327,0,1,HOH,17000,250214228002,948
43,1,9,250251010016,1133,0,0,HOH,7000,250250203032,553
34,1,11,250214572003,895,0,0,HWH,17000,250250810011,105
74,1,7,250250502002,603,0,1,H,300,250250303002,563
35,1,10,250173512043,813,0,1,HWH,7000,250173537004,257
22,1,11,250173501032,1545,0,0,HOH,750,250173382001,504
50,0,8,250251104012,1009,0,0,HWH,1500,250250701018,854
22,1,11,250173731004,444,0,0,HOH,750,250250303003,565
57,1,9,250092063002,1229,0,0,HOH,300,250173543002,299
24,1,11,250173416006,1503,3,0,HOH,30000,250173731005,446
31,1,8,250251006011,890,0,0,H,7000,250214002001,177
28,1,9,250214005001,190,0,0,HOH,3000,250250606001,758
43,1,9,250251604001,1395,3,0,HWH,3000,250251203013,1055
53,1,7,250250907002,276,0,0,HWH,3000,250251004001,1121
74,1,8,250173385003,1236,0,1,HOH,300,250173322003,621
37,0,8,250173411025,1295,0,1,HWH,7000,250250612002,1112
42,1,9,250250509012,1102,-99,1,HWOWH,300,250214172001,498
49,1,11,250173506004,804,-99,1,H,3000,250250303003,565
30,1,7,250251201043,1041,0,1,HWH,7000,250173523002,822
29,1,7,250251703002,1416,0,0,HOH,3000,250173524002,202
58,1,8,250173535001,1549,0,0,HWH,3000,250250008032,1327
58,1,6,250214164006,493,0,0,HOH,7000,250214162003,864
26,1,8,250173411021,1292,0,0,HWH,7000,250173393003,1247
34,1,11,250173381001,500,0,0,HWH,17000,250250106002,439
52,0,10,250173550001,313,0,1,HWH,750,250173334001,1578
25,0,7,250251402012,1378,0,1,HWH,750,250173505001,590
53,1,11,250173511005,702,0,0,HWH,1500,250250712012,1034
52,1,8,250251707012,1431,0,0,HWH,750,250214180031,1592
59,1,6,250173502006,800,-99,1,HOH,300,250250006023,1313
30,0,9,250092052005,1204,0,0,HWH,300,250251604001,1395
34,1,4,250214007002,962,2,1,HOH,17000,250250001001,949
35,1,10,250173398022,1278,0,1,HWH,7000,250173523002,822
43,1,11,250214180031,1592,3,1,HWH,17000,250250303004,1092
26,1,6,250250812001,1044,3,0,HWH,17000,250214177014,627
34,1,9,250214008001,26,2,0,HWH,30000,250250701018,854
47,1,9,250173512042,707,0,0,HWH,750,250173541004,295
54,1,8,250173361006,25,0,0,HWH,750,250250303004,1092
29,0,6,250250512003,741,0,1,H,3000,250250606001,758
39,1,11,250173361005,23,0,0,HOH,7000,250173398021,1277
44,1,6,250214162001,480,0,0,H,3000,250214173001,507
26,1,7,250173362006,33,0,1,HOH,17000,250250701013,1113
31,1,2,250251206002,1346,0,1,HWH,3000,250173537004,257
69,1,8,250173335012,1582,0,1,HOWH,300,250173332004,1575
25,0,6,250173501042,1547,0,0,HOH,17000,250250701011,847
52,1,11,250214177022,629,0,0,HWH,7000,250250701012,849
19,0,11,250173747001,350,0,1,HWH,750,250173748002,730
35,0,8,250173541003,834,-99,0,HOH,300,250250102043,1077
43,1,5,250251207002,1154,3,0,HWH,30000,250250203011,469
50,1,8,250250608002,761,-99,0,HOH,7000,250250701018,854
59,1,6,250250601013,744,-99,1,HOH,300,250250303003,565
45,1,10,250214161011,475,0,0,HOH,7000,250173733003,786
30,1,6,250173422011,1531,0,1,H,7000,250173421012,1523
63,1,11,250173415002,1495,0,1,HOH,3000,250250008032,1327
61,0,6,250251009005,908,0,0,HWH,750,250214198002,936
46,1,6,250173501042,1547,-99,0,HWH,300,250173331001,624
31,1,7,250173372011,655,0,1,HWOH,300,250173336003,1586
27,1,5,250251802001,1187,0,0,HWH,3000,250259812021,1458
24,1,11,250251005001,1123,3,0,HOH,30000,250250102042,1076
56,1,11,250251401051,1372,3,0,HWH,17000,250250303003,565
32,1,7,250251105022,1025,0,0,HWH,30000,250251204003,1341
73,1,4,250173701025,777,0,1,HWOWH,7000,250251606011,1466
51,0,6,250214006002,956,0,1,HOH,750,250173543002,299
23,1,6,250250203033,555,3,0,HOH,30000,250250701011,847
20,0,6,250214226001,945,2,0,H,1500,250214179014,879
25,0,6,250173419026,1521,0,0,HOH,17000,250173528002,210
51,0,3,250250606001,758,0,0,HOH,7000,250214172001,498
50,0,5,250235011022,169,-99,1,HOH,750,250214172001,498
30,1,10,250173578001,151,3,1,HWH,17000,250250801001,81
23,1,6,250092011002,329,0,1,HWH,7000,250250303002,563
53,1,10,250250612002,1112,-99,0,H,300,250250705003,862
50,0,7,250251605015,1399,0,1,HWH,300,250251606021,1404
23,0,6,250251202011,1149,0,0,HWH,7000,250250806011,93
28,1,9,250250605013,755,0,0,H,7000,250250701018,854
28,1,9,250214171003,496,3,1,HWH,17000,250250701018,854
16,0,10,250173394004,1250,0,0,HOH,1500,250173537004,257
29,1,7,250173513002,710,0,0,HWH,7000,250250606001,758
41,1,9,250214002002,178,0,1,HOH,7000,250250008032,1327
43,1,8,250250903003,1058,2,1,HWH,1500,250214191001,4
45,0,8,250214024003,71,0,0,HOH,7000,250173736002,788
48,1,11,250250501012,599,0,0,HWH,300,250250702003,856
51,1,11,250173567023,1520,3,1,H,750,250250702001,855
53,0,5,250092083004,1473,0,1,HWH,1500,250092083004,1473
17,0,9,250214172004,501,2,1,HOH,7000,250250806013,1038
22,1,11,250251708004,1437,0,0,HOH,750,250250914002,1064
24,1,11,250250923002,366,3,1,HWH,17000,250250702003,856
64,0,2,250173689011,385,0,1,HOH,3000,250173741001,556
40,1,10,250173361004,647,0,1,HOH,7000,250173515002,820
54,1,11,250173746001,344,0,0,HWH,7000,250173737004,473
67,1,8,250250003013,991,0,1,HWH,300,250250006012,1309
58,1,10,250250821002,1054,0,0,HWH,7000,250250106001,437
30,1,8,250214179022,880,0,1,HOH,3000,250250005021,983
29,1,5,250173335013,1583,0,0,HWH,7000,250173334001,1578
37,0,6,250173393003,1247,0,1,HWOWH,300,250173324002,1568
50,1,8,250251301004,1351,-99,0,HOH,7000,250214008002,28
63,1,11,250173392006,1245,-99,1,HOH,17000,250250102032,1333
24,1,9,250092084004,1476,3,1,HWH,7000,250092084004,1476
25,0,6,250250604001,749,2,1,HWH,3000,250250008032,1327
63,0,8,250092061001,1225,0,0,H,7000,250250701012,849
28,1,9,250250903001,264,0,0,H,7000,250250806011,93
29,1,5,250250406001,591,0,1,HOH,3000,250250701018,854
70,0,7,250173563004,665,0,0,HOH,750,250250107021,445
21,0,3,250250821001,241,2,0,HWH,7000,250250606001,758
53,1,11,250214002003,180,0,0,HWH,1500,250250806013,1038
67,0,1,250173384002,508,-99,1,HOH,1500,250250612001,843
19,0,8,250173364022,52,0,1,HOH,750,250092070001,1479
43,1,11,250173511002,700,1,0,HWH,30000,250250701013,1113
52,1,11,250214181011,1595,0,0,HWH,7000,250250701018,854
58,1,11,250092065001,377,0,1,HWH,300,250251701001,1407
33,1,9,250214163003,487,0,1,HOWOH,30000,250250702001,855
50,1,11,250250004023,981,3,1,HWH,3000,250250203011,469
43,1,5,250214178013,635,0,1,HWH,3000,250173334001,1578
40,1,8,250173422021,539,0,1,HOH,7000,250173413002,1301
19,0,8,250173502003,797,0,1,HOH,750,250173539001,289
65,1,10,250214181012,1596,0,1,HOH,300,250250801001,81
38,1,6,250250903001,264,0,1,HWOH,3000,250214172001,498
52,1,9,250173744003,574,0,1,HWH,7000,250250701013,1113
47,1,11,250250702003,856,0,0,HOH,750,250250106001,437
33,1,8,250250004013,975,3,1,HWH,7000,250250701012,849
51,1,9,250251603002,1394,0,1,HOH,750,250251604001,1395
43,1,11,250214181012,1596,3,1,HWH,17000,250250806013,1038
48,1,9,250173332004,1575,-99,1,HOH,750,250214002003,180
64,1,6,250173333003,1577,0,0,HWOWH,1500,250173382001,504
43,1,11,250251106012,1029,0,0,HOH,300,250251301006,1156
31,1,2,250214001003,176,0,1,HWH,3000,250250810011,105
32,1,8,250173413003,528,0,0,HWH,7000,250250702003,856
54,1,11,250214172002,499,0,0,HOH,17000,250250305001,569
28,1,9,250173535001,1549,0,0,H,7000,250250701018,854
26,1,8,250173425003,1542,0,1,HWH,1500,250259812021,1458
61,0,7,250250707001,1026,0,0,HOH,1500,250250203011,469
46,1,9,250173419021,1516,0,1,HOH,3000,250250103001,1078
19,0,2,250251105023,1146,0,1,HOH,7000,250173735002,462
46,1,10,250173414004,1493,0,1,HWH,3000,250250810011,105
30,1,5,250173524002,202,0,0,HWH,17000,250250203011,469
59,0,6,250173372012,657,0,0,HOH,300,250173373001,659
63,1,7,250251402011,1377,0,1,HWH,1500,250173743003,794
31,1,10,250250107011,1085,2,0,HWH,17000,250250703001,857
53,1,6,250214180031,1592,0,0,HOH,3000,250250711013,77
55,1,10,250250921014,1069,0,0,HWH,1500,250251006032,894
49,1,11,250251204001,1339,0,0,HOH,7000,250250707001,1026
53,1,8,250173686005,376,0,1,HOH,3000,250214007001,960
25,0,7,250173528001,824,0,1,HWH,750,250250203011,469
31,1,9,250092056003,1213,0,0,HOWOH,750,250092071001,249
43,1,5,250173689021,774,0,1,HWH,3000,250173689013,387
34,0,9,250092058002,368,0,1,H,1500,250173324002,1568
23,1,2,250173546002,305,0,0,H,7000,250173394004,1250
53,1,11,250250104043,425,-99,1,H,17000,250250303003,565
28,1,9,250250611011,839,0,0,HOH,3000,250214176012,617
61,0,7,250173416005,1502,0,0,HOH,1500,250250711013,77
49,1,11,250214175011,606,3,1,HOH,17000,250250606001,758
38,1,6,250173361006,25,0,1,HWOH,3000,250250612001,843
63,1,6,250214008001,26,0,0,HWOH,750,250250810011,105
55,0,6,250214021021,55,0,0,HWH,750,250250001001,949
29,1,8,250173731005,446,0,1,H,7000,250250705003,862
47,1,8,250173733002,456,-99,1,HOH,17000,250250107021,445
18,0,3,250092052001,356,2,1,HWH,7000,250250702001,855
46,1,10,250250707002,1028,0,1,HWH,3000,250259812021,1458
58,1,8,250250301002,557,0,0,HWH,1500,250250303003,565
26,1,8,250250711011,1032,0,0,HWH,7000,250173537003,254
63,1,6,250251105021,1023,0,0,HWOH,750,250251106074,1147
74,1,7,250092072001,1483,0,1,H,300,250092081013,1486
28,1,9,250173745005,342,0,0,HWH,300,250173733002,456
28,1,1,250250711011,1032,-99,0,HOWOH,17000,250092047013,1195
48,1,10,250251304063,1369,0,0,H,1500,250251402024,1380
50,1,1,250250007032,1318,0,0,HOH,3000,250250810011,105
42,0,8,250092069003,1478,0,1,HWH,750,250173549003,312
32,1,11,250251601012,1388,3,1,HWH,30000,250250106001,437
28,1,7,250251001002,409,0,0,HWH,300,250214164002,490
42,1,6,250214179023,1587,0,0,HOH,750,250250108013,451
77,1,9,250173414003,1491,-99,0,H,1500,250250702003,856
33,1,8,250250904001,268,0,0,HWH,7000,250250810011,105
59,0,8,250173393003,1247,0,0,H,300,250250909012,279
54,1,9,250250817003,218,0,0,HWH,1500,250173577001,148
58,0,6,250250509011,719,0,1,HWOWH,3000,250214001002,175
30,1,8,250251705021,1183,0,1,HOH,3000,250250303004,1092
36,1,10,250250607002,759,0,0,HWH,300,250251004001,1121
27,0,3,250173512042,707,-99,0,HOH,7000,250173688002,382
45,1,10,250251701003,1409,3,0,HOH,1500,250251602001,1391
32,1,4,250251402011,1377,0,1,HWH,1500,250092084004,1476
62,0,7,250173689012,386,0,0,HWH,1500,250214121001,404
50,0,5,250092057003,1216,-99,1,HOH,750,250173741001,556
26,1,8,250214010003,37,0,0,HWH,7000,250250107013,443
66,1,7,250251207002,1154,0,1,HOH,7000,250173546004,307
54,1,11,250250709001,1337,0,0,HWH,7000,250173531022,219
25,1,11,250251707022,1467,3,1,HWH,17000,250251705022,1426
69,1,8,250173703002,422,0,0,HWH,1500,250173703002,422
19,0,7,250250605013,755,0,0,HWH,3000,250250303002,563
47,1,9,250173689013,387,0,1,HOH,1500,250250606001,758
49,0,7,250251601012,1388,0,0,HWOH,750,250259813002,1460
40,1,8,250173681012,283,0,1,HOH,7000,250173583002,158
36,1,8,250250102043,1077,2,1,HWOH,17000,250214177013,625
20,0,6,250173396006,1270,2,0,H,1500,250173398021,1277
28,1,10,250092081014,1487,1,1,HOH,17000,250173546004,307
28,1,9,250092051004,1198,0,0,HOH,3000,250173413002,1301
28,1,9,250173546002,305,0,0,HWH,300,250173383003,1231
16,0,10,250250604003,752,0,0,HOH,30000,250251604002,1396
32,1,7,250214004001,186,0,1,HOH,7000,250173531022,219
45,1,10,250251705022,1426,0,1,HOH,300,250250303003,565
33,1,8,250251303005,1361,0,0,HWH,7000,250250303003,565
42,1,8,250173585001,163,0,0,HWH,1500,250251604002,1396
60,0,8,250173735002,462,0,1,H,750,250250810011,105
74,1,11,250173681021,285,-99,1,HWH,300,250250701018,854
29,1,6,250214005001,190,0,0,HWH,7000,250250107021,445
55,0,4,250173384002,508,0,0,HWH,750,250250203011,469
24,1,11,250173324001,1567,3,1,HWH,17000,250173424004,1539
55,0,4,250250408013,597,0,0,HWH,750,250251304022,1363
74,1,7,250173332004,1575,0,1,H,300,250173382001,504
34,1,1,250250817004,220,0,1,HWH,1500,250250701018,854
44,1,9,250250712011,79,-99,0,HOH,1500,250250703001,857
44,1,7,250173542003,835,0,0,H,1500,250173537001,251
58,1,5,250173411021,1292,3,0,HWOH,17000,250092070001,1479
16,0,10,250173324002,1568,0,0,HOH,1500,250173383002,1230
29,1,5,250214005002,192,0,1,HOH,3000,250173731005,446
58,0,7,250250709002,1402,0,1,HOH,3000,250250605015,757
61,0,8,250092065002,1262,0,1,HOH,1500,250251707011,1430
16,0,10,250092056001,362,0,0,HOH,1500,250250404012,589
38,0,5,250214022002,974,0,1,HOH,7000,250214025001,181
55,0,5,250251703004,1418,0,1,H,1500,250173736002,788
44,1,10,250173681021,285,0,1,HWH,7000,250173733002,456
38,1,6,250250705004,1020,0,0,H,300,250173747001,350
36,0,2,250214172006,505,3,1,HWH,17000,250214153002,474
58,1,6,250214031003,187,-99,0,HOH,750,250173703002,422
50,1,8,250251207002,1154,-99,0,HOH,7000,250173549003,312
39,1,6,250173538003,265,0,1,HWOH,3000,250250612003,845
26,1,7,250251011012,916,-99,0,H,7000,250250303001,561
48,1,11,250173704003,434,3,0,HOH,17000,250173686004,374
26,1,6,250173522001,740,0,0,HWH,7000,250173531022,219
44,1,6,250214191004,7,0,0,H,3000,250250707001,1026
28,1,4,250214180043,1594,0,0,HOH,1500,250250701018,854
40,1,5,250251802003,1442,0,0,HWH,3000,250251801013,1440
30,1,8,250251104012,1009,0,0,HWH,1500,250250701011,847
33,1,8,250251702004,1415,3,1,HWH,7000,250250907001,275
66,1,8,250173401003,1287,0,1,HOH,1500,250173703002,422
50,1,8,250173689013,387,-99,0,HOH,7000,250250701018,854
32,1,8,250173411012,522,0,0,HWH,7000,250173732002,785
45,1,8,250173424004,1539,0,1,HWH,300,250214123003,848
25,0,6,250251201041,1039,2,1,HWH,3000,250250303001,561
54,0,8,250251708002,1186,0,1,H,1500,250173521021,738
