age,bachelor_degree,hh_income,home_GEOID,home_geo_index,main_mode,male,motif,pop_per_sqmile_home,work_GEOID,work_geo_index
53,1,7,360610219003,1628,0,0,H,30000,360610033002,1270
21,0,10,360470015003,1979,0,1,H,7000,360610090002,1012
66,0,5,360050418003,419,0,0,HOH,1500,360050395003,962
63,1,10,360610041004,925,0,1,HWH,1500,360610016001,682
19,0,9,360610007001,1240,0,1,HOH,1500,360610317032,1692
61,0,8,360050396002,367,0,1,HOH,300,360610116001,0
32,1,7,360610245007,416,0,0,HOH,300,360610242003,401
26,1,7,360050159001,171,0,1,H,1500,360610120004,12
60,0,8,360610135001,146,0,0,HWH,300,360610113001,2057
50,0,7,360050375043,875,0,0,HWH,1500,360050019004,324
40,1,6,360610182005,1348,0,1,H,1500,360470015003,1979
51,0,5,360610072005,1345,0,1,HOH,750,360610108002,2043
49,1,10,360050237031,539,0,1,HWH,300,360610099001,1120
45,1,7,360610032003,731,0,0,HWH,1500,360610090005,1014
41,0,4,360610103001,2033,3,1,HWH,30000,360610037002,909
33,0,6,360050289002,1829,0,0,HWH,17000,360050289001,717
42,1,9,360050285001,674,-99,1,HOH,17000,360610110005,1140
25,1,11,360050429011,457,0,1,HWH,7000,360610098001,381
53,1,11,360610225005,1636,-99,1,H,50,360610082001,987
68,0,3,360610206001,1575,3,1,HOH,30000,360050229013,524
24,0,8,360470557002,1972,0,1,HWH,1500,360610043003,930
41,1,8,360610281002,617,-99,0,H,750,360470021001,1982
55,0,9,360610132006,130,-99,1,H,1500,360610104001,2034
29,1,8,360610015013,679,3,0,HWH,30000,360610052002,1031
35,1,4,360050035003,1848,3,1,HWH,30000,360050399021,1821
28,0,7,360610163001,1128,0,1,HWH,7000,360610115002,2061
74,0,6,360050413001,193,0,1,HWH,750,360610187003,1383
55,1,11,360050251007,271,0,1,HWH,3000,360610076002,1353
64,1,7,360610158021,1097,-99,1,H,750,360610119001,8
24,0,8,360610151001,832,0,1,HWH,3000,360610082001,987
26,1,6,360610098002,382,3,0,HWH,30000,360610102001,1126
57,1,11,360050413007,404,0,0,HWH,1500,360610100001,1123
72,0,7,361190013013,77,0,0,H,17000,360610116001,0
28,0,3,360050171001,27,2,1,HOH,17000,360610213032,1665
31,1,10,360470069001,1386,0,0,H,3000,360610076001,278
44,1,11,360610259002,557,0,1,HOH,7000,360610223021,1700
25,1,10,360610212004,1664,0,0,HWH,1500,360610095002,377
41,0,10,360050179011,1751,0,1,H,750,360610238011,1410
23,1,10,360610251002,1425,0,1,HWH,1500,360470053002,748
30,1,9,360610317032,1692,0,0,HWH,7000,360610129001,117
64,1,7,360050293024,732,3,0,HWH,1500,360610007001,1240
17,0,11,360610165003,1133,0,0,HOH,750,360610119001,8
59,0,9,360610212001,1662,0,1,HWH,17000,360610137005,1876
28,1,10,360610067004,228,3,0,H,17000,360610112021,2055
60,1,1,360610214001,1885,0,1,HWH,750,360050409001,2024
53,1,8,360610144024,787,-99,0,HWH,7000,360610054001,1032
56,1,6,360610231002,1722,-99,1,HOH,3000,360610168003,1548
56,1,11,360050297003,315,0,0,H,750,360050293023,730
46,1,8,360610223021,1700,0,1,HOH,750,360610052002,1031
45,0,6,360610195001,1605,0,1,HOH,17000,360610199001,1549
42,1,9,360610009001,1243,-99,1,HOH,17000,360610009001,1243
64,0,5,360050301002,316,0,1,HWH,1500,360610021002,689
45,1,7,360610080004,1367,3,0,HWH,30000,360610125001,1178
46,1,7,360610081002,984,0,0,HWH,3000,360610104001,2034
39,1,4,360610089004,1010,3,1,HOH,30000,360610139003,1466
34,1,11,360610293004,632,0,1,HWH,7000,360610073006,267
71,0,7,360610048001,1284,-99,0,H,300,360610062001,1051
31,1,9,360050053002,28,2,1,HWH,30000,360610307001,642
47,1,11,360610137006,1457,0,1,H,300,360610114022,2060
47,1,9,360050365013,342,0,1,H,7000,360050167002,24
39,1,7,360610287003,1447,3,1,HWH,300,360610075001,274
44,1,8,360050345001,334,3,1,HOH,30000,360050251001,601
28,0,3,360610221022,1685,2,1,HOH,17000,360610045001,1283
40,0,8,360470005011,700,0,0,H,1500,360610100001,1123
24,1,10,360610127002,108,0,0,HWH,7000,360610167005,1546
23,1,7,360610044001,1282,2,0,HWH,30000,360610113001,2057
47,0,9,360610279005,765,0,0,HWH,300,360610096001,378
58,1,11,360610225002,1635,3,1,HOH,1500,360610293003,631
21,0,7,360810007003,1098,3,0,HWH,30000,360610119002,9
45,1,8,360610007001,1240,0,1,HWH,3000,360610101001,2032
21,0,7,360050293024,732,1,1,HWH,30000,360610092001,370
48,0,8,360610127004,110,0,1,HOH,1500,360610080002,980
40,1,10,360050277004,304,-99,0,HOH,7000,360610269003,1436
35,1,10,360610074002,1869,0,0,HWH,3000,360610054001,1032
42,0,7,360610030012,1266,0,0,HOH,1500,360610033002,1270
59,1,7,360050403032,183,0,1,HWH,300,360050421001,433
63,1,6,360610211005,1660,0,0,HWH,750,360610042002,928
30,0,3,360610196001,1608,0,0,H,3000,360610021001,1257
39,1,4,360610133003,1203,3,1,HOH,30000,360610317031,1691
40,1,11,360610136008,858,0,0,H,3000,360610137005,1876
20,0,6,360610191001,1513,0,1,HOH,750,360610163005,1526
24,1,11,360050363006,844,3,0,HWH,3000,360610092001,370
65,0,8,360610193005,1533,0,0,H,300,360610153007,1071
67,1,3,360050263002,279,0,1,HOH,1500,360610182002,1344
38,0,11,360610144024,787,0,1,HOH,7000,360610112021,2055
56,1,11,360610083002,990,0,1,HOH,17000,360050051002,21
25,1,7,360470563001,1794,0,0,HWH,3000,360610042002,928
47,1,7,360050041002,109,0,0,HWH,17000,360610030012,1266
32,0,3,360610182004,1346,0,0,HWH,7000,360610129002,118
22,1,8,360610044005,935,3,0,HOH,17000,360610137004,1220
17,0,10,360470059001,1836,0,0,HWH,300,360470059001,1836
57,1,11,360610275002,1440,2,1,HOH,1500,360050151003,1944
23,1,8,361190002013,450,0,0,HOH,17000,360610087001,1000
22,0,7,360610070004,242,0,0,HOWOH,300,360610082001,987
44,1,10,360610049002,1025,0,0,H,750,360610049001,1286
54,1,11,360610291004,627,0,1,HWH,7000,360610285003,621
26,1,9,360610026011,701,0,0,HWH,7000,360610033003,900
56,1,10,360610213034,1667,3,0,H,300,360610109001,2047
38,1,6,360610099001,1120,-99,0,HOH,30000,360610101001,2032
48,0,6,360610072003,254,0,0,HOH,300,360610054001,1032
45,1,9,360610068005,233,-99,0,HOH,3000,360610094001,376
63,0,7,360050301002,316,0,0,HOH,3000,360610033001,899
27,1,10,360610154001,1489,2,0,HWOWH,30000,360610113001,2057
54,1,6,360610171003,1185,0,0,HWOH,750,360610125001,1178
19,0,8,360470009001,1963,0,1,HWH,17000,360610057001,1039
18,0,8,360610036012,904,0,1,H,300,360610092001,370
42,1,11,360050059021,122,3,0,H,30000,360610099001,1120
49,1,10,360050413005,400,0,0,HOH,750,360610157001,1086
36,0,3,360050293022,313,2,1,HOH,17000,360470011001,1976
70,0,8,360610187002,1591,0,1,HOH,3000,360050071002,1888
28,1,6,360610069001,238,0,1,HWH,300,360610056001,1293
52,1,8,360610156021,1085,0,0,HWH,1500,360610095002,377
58,1,10,360610122001,16,0,0,HOH,3000,360610148012,1479
56,1,8,360610128001,113,-99,0,HWH,750,360610212002,1622
25,1,7,360610034004,903,0,0,HWH,7000,360610052002,1031
61,1,9,360610126008,1186,3,0,HOH,30000,360610112032,2056
55,0,6,360050085002,1900,0,0,HWH,3000,360610070004,242
59,0,8,360050319001,321,0,0,HWH,1500,360610122003,18
25,1,9,360610042001,927,0,1,HOH,7000,360610175007,1300
29,1,7,360050147023,167,0,1,HWH,7000,360610015012,678
25,0,5,360610257003,1873,3,0,HWH,30000,360610094001,376
65,0,7,360610020002,1255,0,0,HOH,300,360610076001,278
51,1,11,360050035001,1847,0,0,HWH,17000,360610151003,833
56,1,8,360610253006,1428,0,0,HWH,30000,360050277002,664
23,1,8,360610021002,689,0,1,H,300,360610145001,791
37,1,9,360610042001,927,3,0,HOH,30000,360050251006,605
52,0,11,360610020003,1256,0,0,HWH,7000,360610113001,2057
43,0,7,360610234001,1729,0,1,H,300,360050261001,277
65,1,8,360050293012,726,0,0,HOH,3000,360610052002,1031
32,1,11,360610208002,1617,3,0,HWH,3000,360610119001,8
26,1,11,360050336002,802,0,0,HWH,750,360810033001,1145
55,1,8,360610147001,809,0,1,HOH,300,360610092001,370
43,1,11,360610118006,6,-99,0,H,30000,360610082001,987
26,1,2,360610029002,1265,2,0,HOWOH,30000,360610018003,687
81,0,10,360470085002,764,3,0,HOH,300,360610041002,1279
50,1,10,360610185002,1589,0,0,HOH,750,360610104001,2034
65,1,7,360610140005,774,0,0,HOH,300,360610150022,829
27,1,11,360610139005,656,3,0,HWH,1500,360610137002,860
54,1,8,360610106022,2041,3,0,HWH,30000,360610039002,917
54,1,10,360610146012,797,0,0,HWH,300,360610088001,1003
60,1,11,360610273001,578,-99,0,HOH,7000,360610049001,1286
29,1,5,360050403031,2001,-99,0,HWOWH,30000,360050065004,58
31,1,10,360610245005,414,2,1,HWH,30000,360610034004,903
54,0,10,360610136004,851,-99,1,H,3000,360610057002,1040
29,1,4,360610030014,722,-99,1,HWOH,30000,360610074001,268
32,1,4,360610074003,270,0,1,HOWOH,300,360610094001,376
28,1,8,360610066004,1325,3,0,HOH,30000,360610109001,2047
33,1,4,360610231002,1722,0,1,HWH,1500,360610203002,1569
54,1,9,360050227031,522,3,1,HOH,300,360610125002,96
20,0,10,360470005022,702,0,1,HOH,1500,360470021002,1983
57,1,5,360610102001,1126,-99,0,HWH,1500,360610054001,1032
34,1,8,360610137005,1876,0,1,HOH,1500,360610121004,14
43,1,8,360610273003,1439,0,0,HWH,300,360610115001,1150
43,0,6,360610081002,984,0,1,HOH,300,360610069001,238
52,1,10,360610087001,1000,0,0,HOH,1500,360610174012,1212
49,1,7,360610135001,146,0,0,HWOH,1500,360610076001,278
18,0,4,360610225001,1704,2,0,HOH,30000,360610043001,929
34,1,10,360610271004,1438,-99,0,H,30000,360610074001,268
35,1,6,360610126005,1183,3,0,HWH,30000,360610116001,0
48,1,11,360050345002,335,3,1,HWOH,30000,360610082001,987
54,1,9,360610283003,1444,-99,1,H,1500,360610007001,1240
49,1,11,360610239001,385,3,0,HOH,3000,360610142004,777
60,0,6,360050227012,520,0,0,HWH,1500,360050283001,673
41,0,7,360610103001,2033,0,0,HWH,300,360610052002,1031
62,0,5,360610209011,1651,0,1,HWH,7000,360610031001,727
35,1,6,360610041001,923,0,1,HOH,7000,360610007001,1240
54,1,11,360610031001,727,0,1,HWH,7000,360610112011,2054
17,0,7,360610082002,988,3,0,HOH,17000,360610094001,376
61,0,8,360610137002,860,0,0,H,750,360610122001,16
44,1,6,360610125001,1178,0,1,HWH,17000,360610119001,8
52,0,10,360610055022,1037,0,0,HWH,7000,360610109001,2047
53,1,11,360610287003,1447,0,1,HWH,17000,360810043002,1176
55,0,3,360050175004,1744,0,0,HWH,3000,360050019001,320
21,0,8,360610220004,1683,0,0,HOH,3000,360610104001,2034
58,0,6,360610275002,1440,0,1,HWH,7000,360610033002,1270
56,0,11,360050267025,292,0,1,HWH,17000,360610168002,1158
39,1,9,360610033001,899,-99,0,HOH,7000,360610033001,899
53,1,8,360610225002,1635,0,0,HOH,30000,360610013001,510
59,0,8,360050037001,1849,-99,1,HOH,300,360050051002,21
70,1,11,360610295002,634,0,1,HOH,300,360610109001,2047
43,0,4,360050229021,526,3,1,HOH,30000,360610062001,1051
21,0,8,360050369022,861,0,1,HOH,1500,360610015013,679
35,0,6,360610154004,1490,0,1,HWH,17000,360610111002,1142
63,1,11,360050392002,953,-99,0,HWH,300,360050225004,517
53,0,8,360050061002,38,0,0,HWH,300,360610094001,376
23,0,5,360610018005,688,-99,0,H,7000,360610104001,2034
63,1,8,360610179003,1322,0,0,HWH,7000,360610082001,987
34,1,9,360050405011,2007,0,0,HOH,7000,360050237021,538
26,1,7,360610015021,680,0,1,H,1500,360610015022,681
22,1,8,360610081003,1369,0,1,HWH,17000,360610013002,1245
29,0,6,360610187001,1381,3,0,HWH,30000,360610112032,2056
20,0,10,360050351001,337,0,0,HOH,1500,360610136005,1217
35,1,8,360610133005,137,0,1,HWH,3000,360610100001,1123
60,1,8,360050330001,781,0,0,HWH,17000,360610104001,2034
35,0,8,360610136003,849,0,1,HWH,1500,360610096001,378
23,1,6,360050075001,1892,0,0,HOH,30000,360610055011,1034
60,0,5,360050065002,129,0,1,HWH,17000,360050067002,60
31,1,8,360050079002,1897,0,0,HOH,7000,360050065004,58
57,0,5,360610211002,1620,0,0,HWH,3000,360610203002,1569
48,0,6,360050415005,413,3,0,HOH,30000,360610307001,642
16,0,5,360610070006,1339,0,0,HOH,1500,360610088001,1003
45,1,9,360610235014,1733,0,0,HOH,3000,360610113001,2057
77,1,8,360050403021,1999,0,1,HOH,7000,360610036022,907
70,0,6,360610038001,1273,0,0,HWH,7000,360610132007,1200
67,1,8,360610016005,685,0,1,HWH,1500,360610125001,1178
26,0,5,360610299002,639,0,1,H,7000,360610095001,1398
71,1,10,360610116002,1152,0,0,HWH,1500,360610203002,1569
41,1,10,360610048003,1021,-99,1,HWH,17000,360610092001,370
39,1,9,360050381006,888,0,0,HWH,750,360610104001,2034
35,0,8,360610132002,126,0,1,HWH,750,360610168002,1158
30,1,8,360610241005,1416,0,1,HOH,17000,360610094001,376
42,0,5,360610295004,635,3,0,HWH,30000,360610091002,1016
62,1,9,360610068001,1331,0,1,HWH,1500,360610170003,1174
35,1,11,360610002025,477,3,1,HOH,30000,360610009001,1243
21,0,7,360610103001,2033,0,0,HWH,3000,360610056001,1293
30,0,7,360610145001,791,0,0,HWH,300,360610108007,1860
42,1,10,360610155001,1879,3,1,HOH,17000,360610054001,1032
48,1,9,360050287001,708,0,1,HWH,1500,360610050004,1029
21,0,8,360610034003,902,2,1,HWH,1500,360610009001,1243
35,1,11,360610299001,1453,3,1,HOH,750,360610025001,697
47,0,10,360610138007,1464,0,0,HWH,300,360610129002,118
47,1,11,360610144021,783,0,1,HWH,1500,360610114011,1147
44,0,8,360610152005,1065,0,1,HWH,7000,360610135001,146
33,1,11,360610022011,1258,-99,0,HOH,30000,360610009001,1243
31,1,11,360610224002,1701,3,1,HOH,3000,360610050002,1287
35,1,11,360050217001,1812,0,0,H,750,360610119001,8
54,0,10,360610013001,510,0,0,HOH,1500,360610317031,1691
44,0,8,360610291007,629,0,0,HOH,1500,360610018003,687
29,1,8,360050237043,248,3,0,HWH,30000,360050399021,1821
54,1,6,360050409002,390,0,1,HWH,3000,360610159003,1102
52,0,8,360610187001,1381,-99,1,HWOWH,750,360610033001,899
30,1,9,360470075002,1401,-99,0,HOH,30000,360610042002,928
35,1,11,360610221022,1685,3,0,HWH,30000,360610119002,9
25,1,6,360610076001,278,3,1,HOH,30000,360610094001,376
52,0,10,360050255002,275,3,0,HOH,30000,360050421001,433
60,0,8,360610285004,622,0,1,H,7000,360610101001,2032
65,1,11,360610277004,585,-99,1,HWOWH,1500,360050265003,652
49,1,8,360610169002,1163,0,0,HWOWH,300,360610037003,910
26,1,11,360610173005,1204,0,0,HWH,3000,360610207011,1616
50,1,8,360610158022,1099,0,0,HOH,750,360610013002,1245
69,0,6,360050391006,362,0,0,HOH,750,360610076001,278
54,0,6,360610216004,1625,0,0,HWH,750,360610104001,2034
59,1,3,360050424001,440,-99,1,HWH,50,360050065004,58
39,1,10,360470009001,1963,0,0,HWH,300,360610119001,8
28,0,7,360610067001,224,0,1,HWH,7000,360610058001,1041
52,1,10,360610109001,2047,0,1,HWH,300,360610161001,1109
49,0,7,360610155005,1081,0,0,HWH,17000,360610094001,376
57,1,9,360050398003,969,0,1,HWH,1500,360050398003,969
40,1,7,360610138004,1461,0,1,HWOH,17000,360610100001,1123
51,1,4,360610104001,2034,0,0,HOH,1500,360610061001,1048
31,0,10,360610129002,118,0,1,HWH,7000,360610037003,910
38,1,7,360610137006,1457,0,1,H,3000,360610109001,2047
61,1,9,360610055022,1037,3,0,HOH,30000,360610058001,1041
30,1,9,360050195001,1773,0,0,HWH,7000,360610171004,1187
61,0,10,360050267012,658,0,0,HWH,1500,360610009001,1243
48,1,10,360610234001,1729,0,0,H,1500,360610119001,8
62,0,8,360610088005,1006,0,1,HWH,750,360610092001,370
57,1,11,360610033001,899,0,0,HWH,1500,360610090005,1014
48,0,6,360050215013,71,0,0,HWH,7000,360610058001,1041
19,0,6,360050153003,1946,0,1,HWH,1500,360610119001,8
23,0,8,360610245002,410,0,1,HWH,300,360050063002,46
39,1,10,360610148012,1479,3,0,HOH,1500,360610111003,2053
54,1,7,360610162005,1125,0,0,HOH,1500,360610076002,1353
54,0,6,360610193005,1533,0,0,HOH,1500,360610221021,1630
26,0,8,360610193003,1599,0,0,HWH,7000,360610094001,376
23,1,7,360610247005,424,2,0,HWH,30000,360610052002,1031
50,1,11,360050185005,1767,-99,0,H,3000,360050373002,346
43,1,11,360610238011,1410,3,1,H,30000,360610238022,384
44,1,9,360050141002,163,0,0,HWH,7000,360050065004,58
42,0,4,360610221021,1630,2,0,HWH,30000,360610086031,997
27,1,5,360610211003,1658,0,0,HWH,3000,360610056003,1295
45,0,8,360050431007,467,0,0,HWH,17000,360610074003,270
66,1,8,360610101001,2032,-99,0,HOH,1500,360610095001,1398
64,1,10,360610291001,625,-99,1,HOH,7000,360610271004,1438
53,1,7,360050289002,1829,0,1,HWH,300,360610103001,2033
42,1,4,360050247002,599,0,1,HWH,7000,360610076001,278
37,1,9,360610179006,1326,0,1,HWH,17000,360610052002,1031
60,1,11,360610087002,1384,0,0,H,300,360610055022,1037
44,1,8,360610008001,494,0,1,HOWOH,30000,360610037003,910
36,1,6,360610263001,562,0,1,HOH,30000,360610116001,0
38,1,8,360610081002,984,3,1,HWH,3000,360610102001,1126
28,1,9,360470051001,747,0,0,HOH,30000,360470059002,1226
35,0,7,360610038001,1273,0,1,HOH,300,360610317032,1692
32,0,7,360610177002,1302,0,1,HWH,300,360610177007,1576
25,1,7,360610124002,1172,0,0,H,7000,360610251001,428
34,0,8,360610229002,1639,-99,0,HOH,1500,360610076001,278
70,1,8,360050405012,186,-99,1,HWOWH,7000,360050229013,524
26,1,9,360610166006,1146,0,1,HWH,300,360610077002,281
17,0,9,360050149003,168,0,1,HOH,750,360610137005,1876
48,1,11,360050379004,881,0,0,H,1500,360610281002,617
35,1,8,360610064001,1307,0,0,HOH,750,360610092001,370
21,0,4,360050237033,540,0,1,HWH,300,360610058001,1041
40,1,10,360610291002,626,-99,0,HWH,1500,360610111003,2053
50,0,7,360610238011,1410,0,1,HOH,300,360610062001,1051
42,1,11,360610163004,1524,-99,1,HOH,300,360610084002,992
50,0,6,360050269003,297,0,1,HWH,7000,360610132006,130
46,0,7,360610177007,1576,0,1,HWH,1500,360610116001,0
55,0,8,360610016005,685,0,1,HOH,17000,360610049002,1025
56,1,6,360610295001,633,0,0,HWOWH,1500,360610179001,1320
60,1,10,360610213034,1667,3,1,HWH,1500,360810043002,1176
26,1,5,360610232001,1724,0,0,HWH,750,360610090001,1011
54,1,11,360610087001,1000,3,0,HWH,7000,360610101001,2032
52,1,7,360610165004,1538,0,1,HWH,17000,360610092001,370
29,1,10,360610259001,556,0,0,H,1500,360610109001,2047
56,1,8,360610022021,692,-99,0,HWH,1500,360610033002,1270
72,1,11,360610128001,113,0,1,HWH,300,360610255001,551
28,0,11,360050237031,539,0,0,HWH,300,360050387001,897
22,1,10,360050231001,528,0,1,HWH,30000,360610129002,118
54,1,7,360610124002,1172,0,0,HWH,30000,360610080002,980
45,1,11,360610050001,1027,3,1,HWH,300,360610076002,1353
54,1,7,360050239002,544,0,0,HWH,1500,360610049001,1286
37,1,8,360610118005,1159,2,0,HWOH,17000,360610102001,1126
51,0,4,360050363001,340,0,0,HOH,17000,360610135002,1214
54,0,8,360610064005,1315,0,0,HWOH,7000,360610317044,1833
23,0,5,360610127002,108,-99,0,H,7000,360610062001,1051
32,1,11,360610106015,2038,3,1,HOH,30000,360610112011,2054
51,0,5,360610158012,1093,-99,1,H,7000,360610102001,1126
20,0,8,360610008005,498,0,1,HOH,3000,360610008001,494
53,1,10,360610136005,1217,0,0,HWH,1500,360610054001,1032
50,1,8,360610007001,1240,0,1,HWH,50,360610074003,270
53,1,11,360610317031,1691,0,1,HOH,7000,360610102001,1126
46,0,9,360610178003,1316,-99,1,HOH,3000,360610116001,0
30,1,6,360810019001,1111,0,1,HWH,7000,360810019001,1111
26,1,11,360050251007,271,0,1,H,17000,360610104001,2034
52,1,4,360610089004,1010,0,1,HWH,1500,360610092001,370
62,1,9,360610014021,513,0,0,HOH,7000,360610012002,508
29,1,8,360050193001,1770,3,0,HOH,30000,360610068002,230
50,1,8,360050197002,47,3,0,H,750,360470037001,724
25,0,7,360610172002,1558,0,1,HWH,3000,360610067001,224
53,1,10,360610159003,1102,0,0,H,7000,360610104001,2034
26,0,8,360050330001,781,0,1,HWH,300,360050421001,433
23,1,6,360610238011,1410,3,0,HWH,30000,360610238011,1410
57,1,10,360610137006,1457,0,1,HOH,300,360470018001,1981
20,0,5,360610145003,793,0,0,HWH,30000,360610109001,2047
65,1,11,360050409002,390,-99,1,HWOWH,1500,360610150024,1483
34,1,10,360610186002,1590,0,0,HOH,7000,360610165004,1538
32,1,11,360610098001,381,0,1,H,30000,360470003015,1957
34,1,10,360610129002,118,0,1,HWH,7000,360610113001,2057
49,0,2,360050165001,1994,0,1,HOH,7000,360610074003,270
43,0,9,360610062001,1051,0,0,HWH,750,360610013002,1245
49,1,7,360050265001,650,0,0,HWOH,1500,360610138002,1459
24,1,4,360610162004,1122,0,0,HOH,17000,360610045001,1283
59,0,6,360610136007,856,3,0,HWH,30000,360610136005,1217
54,0,8,360050145001,164,0,1,HWH,7000,360610009001,1243
37,1,9,360050195002,1774,0,0,HWH,17000,360610154006,1075
40,1,10,360610034003,902,0,1,HWH,300,360610040003,920
33,1,5,360610087005,1385,3,0,HWH,30000,360810019001,1111
25,1,6,360610212001,1662,0,1,HWOWH,1500,360610222001,1686
62,0,8,360610089005,1392,0,0,HWH,300,360610042002,928
28,1,10,360610074003,270,0,1,HOH,300,360610125001,1178
44,0,9,360050035003,1848,0,1,HWH,300,360610084002,992
68,1,6,360610140001,768,0,0,HOH,1500,360610119001,8
42,1,9,360610015022,681,0,1,HWH,30000,360610013001,510
51,1,5,360050263005,613,3,0,HOH,30000,360050253001,1901
37,1,7,360610245004,412,3,0,HWH,7000,360610116001,0
47,0,6,360610236001,1735,0,0,HWH,7000,360610015022,681
59,1,11,360610172005,1560,0,0,HWH,17000,360610140004,772
47,1,11,360610064001,1307,0,1,HOH,300,360610077001,280
33,1,7,360610039004,918,3,0,HOH,30000,360610098003,1402
40,0,6,360050221023,219,2,1,HOH,30000,360610095002,377
40,1,9,360610091004,1017,-99,0,HOH,50,360610112032,2056
37,1,8,360610091004,1017,0,1,HWH,3000,360610094001,376
44,0,5,360050229014,525,0,0,HWH,7000,360610145004,795
62,1,7,360610130002,119,2,0,HWH,1500,360610106016,2039
54,0,7,360610128001,113,0,0,HWH,3000,360610092001,370
56,1,11,360610230003,1641,0,0,HWH,750,360610111001,2052
38,1,7,360610100002,2031,2,1,HWH,300,360470013001,1977
34,0,4,360610229003,1716,0,1,HWH,30000,360610045001,1283
22,1,6,360050229011,232,-99,0,H,300,360610013001,510
57,0,11,360050181023,1758,0,1,HWH,3000,360610251001,428
25,1,10,360610136008,858,0,0,HWH,1500,360610125001,1178
24,1,9,360050399024,179,3,0,HOH,30000,360050338003,816
34,0,7,360610005002,479,0,0,HWH,3000,360610154008,1076
30,0,3,360050215012,1807,0,1,HOH,30000,360610168003,1548
54,1,11,360610234001,1729,0,1,HWH,300,360610109001,2047
25,0,6,360610283004,619,0,1,HWH,7000,360610287001,623
47,0,6,360050019003,322,0,0,HWH,7000,360610092001,370
26,1,6,360610148024,817,3,0,HWH,17000,360610096001,378
48,1,11,360610238021,1412,0,0,HOH,17000,360610119001,8
22,0,8,360610263001,562,0,1,H,7000,360610171002,1556
35,1,10,360050205021,1789,0,0,HWH,7000,360610009001,1243
53,1,7,360050429021,459,0,0,H,30000,360610071003,249
47,0,7,360050279001,666,0,1,H,300,360610009001,1243
22,1,10,360050263003,612,0,1,HOH,50,360610030012,1266
43,0,9,360610173003,1201,0,1,HOH,750,360470053002,748
45,1,7,360050221013,216,3,1,HWH,750,360050395003,962
44,1,11,360610219001,1678,-99,1,H,1500,360610181001,1334
54,1,9,360610047002,1019,0,1,HWH,3000,360610119001,8
55,0,8,360610169001,1160,0,1,HWH,1500,360610161006,1518
49,1,9,360050451011,488,0,0,H,1500,360050149003,168
30,1,8,360050135002,1929,3,1,HOH,17000,360610021001,1257
51,1,10,360610124005,1175,0,0,HWH,1500,360610094001,376
69,1,8,360610207012,1698,-99,1,HWH,750,360610303001,640
29,1,7,360610222001,1686,0,1,HWH,3000,360610054001,1032
33,0,8,360610115001,1150,0,0,HWH,300,360610031001,727
17,0,11,360050421005,436,-99,0,HOH,7000,360610052001,1030
18,0,6,360050179021,34,0,0,HWH,750,360610096001,378
64,1,7,360810007001,1094,0,1,HOH,1500,360610058001,1041
54,1,6,360610151004,1061,-99,0,HWH,300,360610113001,2057
33,0,8,360050225003,225,0,1,HWH,300,360050380004,884
53,1,10,360610106023,1134,0,0,HWH,7000,360610094001,376
31,1,10,360610117001,2,0,0,HOH,17000,360610050002,1287
47,0,8,360610200002,1559,0,0,HWH,17000,360610007001,1240
24,1,5,360610008004,1242,3,0,HWH,30000,360610168002,1158
69,1,6,360610057002,1040,-99,0,HOH,30000,360610096001,378
24,0,3,360050059022,35,-99,1,HOH,17000,360610080002,980
49,1,6,360610088003,1387,3,0,HWH,30000,360610082002,988
31,1,10,360470015002,709,0,0,HOH,7000,360610009001,1243
23,1,7,360810039001,1162,3,0,HWH,30000,360610149001,821
36,1,8,360610295002,634,0,1,HWH,300,360610168003,1548
43,1,10,360610149002,1878,0,1,HWH,300,360610133004,135
28,1,10,360610022012,690,0,1,HWH,750,360610036022,907
48,0,10,360610037001,908,0,0,HOH,3000,360610079001,977
45,1,8,360610133005,137,0,1,HWH,3000,360610072003,254
58,1,7,360610120004,12,-99,0,HOH,1500,360610098003,1402
46,1,8,360610273003,1439,-99,0,H,17000,360610203002,1569
17,0,8,360810025005,1127,0,1,HOH,750,360470013001,1977
36,1,9,360610156014,1496,-99,1,H,300,360050351001,337
17,0,6,360610068004,1333,0,0,HOH,7000,360610058001,1041
47,0,8,360610291006,1449,0,1,H,1500,360610279001,586
48,1,11,360610049003,1026,0,0,H,3000,360610119001,8
62,1,11,360610317032,1692,0,1,HWH,1500,360610119002,9
27,0,8,360610158012,1093,3,1,HOH,7000,360610145002,1474
23,1,7,360610070006,1339,0,1,HWH,30000,360610139006,1467
48,1,11,360610172002,1558,-99,0,HOH,1500,360610113001,2057
40,0,6,360610221022,1685,0,1,HWH,1500,360050065004,58
56,1,10,360610309002,1456,0,1,HWH,750,360610062001,1051
58,0,8,360050253002,606,0,0,HWH,1500,360610173005,1204
52,1,11,360610299001,1453,0,1,HWH,3000,360610007001,1240
60,0,7,360050179011,1751,0,0,H,7000,360610033003,900
63,1,8,360610133004,135,0,0,HWH,3000,360610108006,2046
54,1,11,360610236002,1736,0,1,HWH,300,360610033001,899
46,1,8,360050431003,464,0,1,H,300,360610078001,285
47,1,9,360050413006,402,0,1,HWH,1500,360610257001,554
28,1,6,360610275001,582,0,1,HWH,300,360610076002,1353
73,0,5,360610126003,99,0,0,HOH,300,360610096001,378
45,0,9,360470007003,704,-99,1,HOH,30000,360610137006,1457
24,1,9,360610079003,978,0,0,HWH,7000,360610122003,18
52,1,10,360050336004,330,3,1,HWH,3000,360610170002,1171
