age,bachelor_degree,hh_income,home_GEOID,home_geo_index,main_mode,male,motif,pop_per_sqmile_home,work_GEOID,work_geo_index
28,1,9,250250814003,156,0,0,H,7000,250259812021,519
50,0,5,250173507003,724,0,1,HWH,1500,250250907004,323
26,1,6,250250107012,540,0,1,HWH,3000,250214008002,28
52,1,8,250173424004,610,0,0,HWH,750,250173549003,384
19,0,7,250173533001,244,0,0,HWH,3000,250250103002,61
31,1,10,250173422012,602,2,0,HWH,17000,250173413001,307
37,0,6,250250705004,958,0,1,HWOWH,300,250250106001,537
19,0,8,250251010023,896,0,1,HOH,750,250250810011,130
49,1,11,250251603001,433,0,0,HOH,7000,250250806013,5
16,0,10,250173534001,248,0,0,HOH,1500,250250612001,848
33,1,11,250250401002,76,0,0,HWH,17000,250250712011,94
26,1,8,250173544001,841,0,0,HOH,30000,250250303004,74
61,1,6,250251702003,457,-99,1,HOH,750,250251706011,469
28,1,9,250173514034,755,0,0,HWH,300,250173514041,824
66,1,8,250250804011,106,0,0,HOH,3000,250173515002,825
51,1,10,250250804012,3,0,0,HWH,750,250250203032,665
56,0,8,250250108011,68,0,1,HWH,750,250250701017,855
54,0,10,250251005004,872,0,1,HWH,30000,250250712011,94
27,1,8,250250911002,397,0,0,HOH,3000,250173542003,840
54,1,11,250173426003,619,-99,1,HOH,3000,250173424004,610
36,1,7,250173504001,682,0,1,HWH,7000,250250701018,856
26,0,5,250250702003,858,0,1,HWH,1500,250250107013,541
25,0,5,250173572001,162,0,1,HWH,3000,250173575001,172
37,1,2,250250502001,701,0,1,HWH,7000,250250701012,852
54,1,10,250250709002,445,0,1,H,1500,250250707001,961
26,1,7,250250102032,366,0,1,HOH,17000,250250701013,99
26,1,6,250173416001,563,-99,1,H,17000,250250702003,858
55,1,10,250173416005,567,0,0,HWH,1500,250250103002,61
35,1,11,250250803001,103,2,0,HWH,30000,250250810011,130
54,1,8,250173509002,732,0,0,HOH,750,250173537004,285
50,1,8,250173415003,560,-99,0,HOH,7000,250173537004,285
66,0,7,250173511005,741,3,1,HWH,7000,250250105003,533
31,1,8,250173398023,630,0,0,HWH,7000,250250106001,537
28,1,9,250250605014,788,0,0,HWH,300,250173541003,839
26,0,6,250214004001,197,0,0,HWH,750,250250106002,538
40,0,6,250173419026,589,0,0,HOWOH,7000,250250408013,697
53,0,6,250173400002,632,-99,0,HOH,3000,250173531011,223
33,1,7,250251601014,167,0,1,HOH,3000,250251604001,436
28,1,8,250250711011,0,0,1,HOH,300,250250701018,856
61,1,8,250173561002,392,-99,0,HOH,750,250250406001,691
37,1,2,250173512043,821,0,1,HWH,7000,250173537004,285
53,1,8,250173399001,271,0,1,HOH,3000,250173398021,267
30,1,7,250251001004,490,0,0,HWH,3000,250250921012,421
70,1,7,250214012001,53,0,1,HWH,7000,250251106074,140
41,1,10,250250819002,245,3,0,HOH,30000,250250203032,665
37,1,2,250251002002,499,0,1,HWH,7000,250250711013,91
34,0,9,250251004003,802,0,1,H,1500,250250701018,856
33,1,8,250173543003,361,0,1,HWH,7000,250173531021,225
24,1,11,250250813002,148,3,1,HWH,17000,250251102011,946
29,1,6,250250920001,417,2,1,HWH,17000,250250002024,933
17,0,9,250250601014,778,0,1,HOH,7000,250250701018,856
61,1,6,250173412004,641,-99,1,HOH,1500,250173424001,606
42,1,6,250173537002,835,0,0,HOH,7000,250250303003,671
18,0,10,250250408013,697,0,1,H,300,250250701018,856
40,1,10,250214175022,868,0,1,HWH,17000,250250603013,90
69,0,7,250173573002,727,0,1,HOH,750,250173532002,237
24,1,11,250251007003,879,3,0,HOH,30000,250173736002,805
58,1,9,250214011002,921,0,0,HOH,1500,250214008002,28
49,0,3,250173537004,285,0,0,HWH,7000,250250107013,541
17,0,9,250250005031,314,2,1,HOH,7000,250250701011,851
33,1,7,250173413001,307,0,1,HWH,1500,250250702003,858
48,1,8,250251802001,183,0,0,HWH,1500,250259818001,531
23,1,6,250250002011,905,3,0,HOH,30000,250214172001,597
54,1,8,250250008032,354,0,1,HWH,750,250250008031,352
34,1,11,250173531021,225,0,0,HWH,17000,250173531022,229
68,0,4,250251011022,900,2,0,HOH,30000,250214172001,597
56,0,8,250173508001,817,0,1,HWH,750,250173413002,309
36,1,8,250251002002,499,2,1,HWOH,17000,250214012001,53
71,1,11,250173395003,622,0,1,H,1500,250173391001,207
58,0,6,250250924002,482,0,1,HWOWH,3000,250250805002,112
23,1,4,250251204003,381,0,1,HWH,17000,250250303003,671
60,1,8,250250918001,412,0,1,HWH,17000,250250203011,565
32,1,8,250173510004,736,0,0,HWH,7000,250250705001,105
45,1,5,250251704004,466,0,0,H,3000,250250103002,61
25,1,9,250250801001,97,-99,0,H,17000,250173531011,223
27,1,8,250251707024,476,0,0,HWH,1500,250250801001,97
20,0,11,250250803001,103,-99,1,H,1500,250173521021,771
63,1,11,250173394004,230,0,1,HOH,3000,250250103001,59
38,1,6,250250709001,373,0,1,HWOH,3000,250173541004,351
33,1,8,250250705001,105,0,1,HWH,7000,250250702001,857
35,1,10,250173414002,644,0,0,HWH,7000,250173524002,203
50,1,8,250251704004,466,3,0,HWH,30000,250251704003,179
20,0,5,250251805001,503,0,0,HOH,7000,250250106002,538
64,0,2,250250201013,553,0,1,HOH,3000,250173531022,229
49,0,7,250250104031,62,0,0,HWOH,750,250250711013,91
50,0,5,250173422011,601,0,1,HWH,1500,250250107021,542
21,0,3,250214175022,868,2,0,HWH,7000,250250701011,851
24,1,5,250173398022,269,0,0,HWH,7000,250173393003,224
42,0,7,250250820002,251,0,1,HWH,3000,250173424004,610
29,1,7,250250918002,413,0,0,HWH,7000,250250703001,859
26,1,6,250250003021,922,0,1,HWH,3000,250250303003,671
20,0,6,250173363005,51,0,0,HOH,7000,250173398011,262
70,1,5,250214005001,199,0,0,H,750,250173548001,845
40,0,10,250250104031,62,-99,0,H,1500,250173524002,203
37,0,5,250251707022,536,0,0,HOH,7000,250250303004,74
41,1,10,250173426003,619,0,1,HWH,750,250173425003,615
27,1,10,250251605023,174,0,0,HOH,17000,250259812021,519
28,1,9,250250301001,73,0,1,HWH,300,250250810011,130
48,1,10,250250501011,639,0,1,HWH,1500,250250509013,758
65,1,5,250250702003,858,-99,0,HWH,750,250250612002,98
35,0,8,250173424004,610,-99,0,HOH,300,250173524002,203
44,1,8,250250701014,853,0,1,HWH,30000,250250701018,856
60,1,8,250250201012,550,3,0,HWH,7000,250250810011,130
70,1,10,250250511012,766,-99,1,HOH,300,250250810011,130
31,1,10,250251604002,437,-99,1,H,7000,250250810011,130
29,1,5,250173415003,560,0,1,HOH,3000,250173413002,309
39,1,11,250173505002,692,0,1,HOH,7000,250250106002,538
77,1,9,250250005031,314,-99,0,H,1500,250251106011,962
66,1,8,250251708003,481,0,0,HOH,3000,250251802004,495
33,1,10,250251606021,447,-99,0,HOH,1500,250250808011,121
28,1,7,250251701005,453,0,0,HWH,300,250259813002,523
23,1,8,250173549002,847,0,0,HOH,300,250250705001,105
73,0,3,250173363005,51,0,0,HOH,3000,250251010023,896
66,0,6,250250512002,772,-99,1,HOH,17000,250259813002,523
44,1,6,250250501011,639,0,0,H,3000,250173531012,831
49,1,9,250250201014,70,0,1,HWH,3000,250250701018,856
49,1,11,250251604001,436,3,1,HOH,17000,250250303001,669
30,1,8,250250007042,951,0,0,HWH,300,250250103002,61
66,0,6,250250601011,87,-99,1,HOH,17000,250250603013,90
54,1,10,250250917002,411,0,0,HOH,300,250250701014,853
33,1,9,250173511005,741,0,1,HOWOH,30000,250173515002,825
43,0,4,250250503001,707,0,0,H,750,250250612001,848
30,1,6,250251206001,389,2,1,HWH,17000,250173542002,355
28,1,11,250173535002,252,-99,1,H,17000,250250701018,856
36,0,7,250251705012,468,0,1,HWH,1500,250250103002,61
54,0,10,250173419021,581,0,0,HWH,30000,250251604002,437
36,1,11,250250912002,401,-99,0,HOH,750,250173422022,603
26,1,6,250250303002,670,3,0,HWH,17000,250250701011,851
40,1,5,250214012001,53,0,0,HWH,3000,250214007001,913
39,1,7,250214001003,191,0,0,HWH,300,250250008032,354
40,0,10,250250201013,553,-99,0,H,1500,250173524002,203
67,1,7,250250605011,786,0,0,HOH,7000,250250701013,99
49,1,11,250251803014,500,3,1,HWH,750,250250303002,670
50,0,8,250173503001,678,0,0,HWH,1500,250250203011,565
18,0,8,250173417002,569,2,1,HOH,30000,250250701018,856
32,1,9,250173530003,219,3,1,HWH,3000,250250103002,61
27,1,8,250250202001,556,0,0,HOH,3000,250173393003,224
26,1,6,250251104012,952,-99,1,H,17000,250251204004,149
47,0,4,250173703006,520,0,1,H,750,250250303002,670
73,1,10,250173501043,627,-99,1,H,300,250250102034,368
16,0,10,250173399004,274,0,0,HOH,750,250250712011,94
48,1,9,250250007014,949,0,0,HOH,3000,250250810011,130
54,1,3,250250608004,794,-99,0,HWOWH,17000,250250810011,130
45,0,8,250250608003,95,0,0,HOH,7000,250250106001,537
43,1,11,250173394001,226,1,0,HWH,30000,250173504004,686
54,1,3,250250705003,864,-99,0,HWOWH,17000,250173538002,836
42,1,4,250250005044,322,3,1,HWOH,30000,250250703001,859
48,0,8,250251701005,453,0,1,HOH,750,250259812021,519
61,1,6,250214006002,909,-99,1,HOH,1500,250214006003,911
39,1,7,250173522001,773,0,1,H,750,250250702001,857
38,1,9,250250603011,780,0,1,HWH,1500,250250810011,130
65,1,8,250173523001,775,3,1,HWH,17000,250173523002,827
36,0,7,250173398022,269,0,1,HWH,1500,250173397002,626
74,1,11,250173501044,663,-99,1,HWH,300,250173501031,662
23,1,4,250214004002,198,0,1,HWH,17000,250250106001,537
27,1,7,250173526001,205,0,0,HWOH,1500,250173549003,384
34,1,10,250214175023,713,-99,1,H,1500,250250106001,537
32,1,9,250250903001,297,3,0,HWH,17000,250250806013,5
34,1,9,250251802004,495,2,0,HWH,30000,250250612003,850
28,1,11,250214009003,919,-99,1,H,17000,250250102034,368
35,0,8,250173563001,717,0,0,HWH,750,250173540003,347
30,1,8,250250601014,778,0,1,HOH,3000,250250701018,856
30,0,4,250250911002,397,0,0,H,1500,250251203014,375
40,1,8,250250102033,956,0,1,HOH,7000,250250006023,332
46,1,4,250173512032,743,0,1,HOH,1500,250259812021,519
26,1,7,250250703004,861,0,1,HOH,17000,250214172001,597
23,1,6,250173425003,615,0,1,HWH,7000,250250810011,130
62,0,6,250173504002,684,0,1,HWH,300,250250701012,852
31,1,9,250251003001,505,0,0,HOWOH,750,250250106001,537
45,1,10,250251801013,489,0,0,HOH,7000,250250810011,130
62,1,7,250250301002,667,0,0,HWH,7000,250250701018,856
70,1,7,250173532002,237,0,1,HWH,7000,250173524001,202
60,1,7,250250913001,402,0,0,HOH,750,250250702003,858
53,0,8,250250403005,78,0,0,HWH,750,250250401002,76
62,1,7,250214012002,56,0,0,HWH,7000,250173703003,513
62,1,8,250251205003,387,0,1,H,750,250250810011,130
36,0,7,250251706013,471,0,1,HWH,1500,250173413002,309
53,1,11,250250706001,959,0,0,HWH,1500,250173524002,203
20,0,7,250250003011,916,0,1,HWH,3000,250250203032,665
49,0,7,250250202003,562,0,0,HWOH,750,250250810011,130
54,1,8,250250705003,864,0,0,HOH,750,250250806013,5
40,1,8,250214001004,798,0,1,HOH,300,250214001003,191
29,1,7,250250810012,132,0,0,HOH,3000,250250810011,130
43,1,8,250173563002,718,3,0,HWH,7000,250250702001,857
33,1,10,250173514043,761,-99,0,HOH,1500,250173542002,355
30,1,8,250173425003,615,0,1,HWH,3000,250250203032,665
29,1,7,250250604003,784,0,0,HWH,7000,250250612001,848
32,1,7,250173418005,654,0,0,HWH,30000,250250909012,325
52,0,10,250173414003,552,0,1,HWH,750,250250104051,518
50,0,8,250214002001,192,0,0,HWH,1500,250173542002,355
29,1,7,250173512043,821,-99,1,H,7000,250250606001,790
46,1,9,250173511001,738,0,1,HOH,3000,250173501031,662
32,1,11,250250408013,697,3,1,HWH,30000,250173524002,203
30,1,5,250173511005,741,0,0,HWH,17000,250173523002,827
45,0,6,250250612001,848,0,0,HWH,7000,250250701012,852
29,1,10,250250610002,96,1,0,HOH,17000,250250203032,665
28,1,9,250250604003,784,0,0,HOH,3000,250250303003,671
50,1,8,250250706001,959,3,0,HWH,30000,250251101033,938
43,1,5,250173510004,736,0,1,HWH,3000,250173512043,821
38,1,10,250250811003,138,0,0,HWH,1500,250250810011,130
29,1,7,250250203033,666,3,1,HOH,3000,250250408013,697
31,1,9,250173501032,621,0,0,HOWOH,750,250214012002,56
66,0,4,250173418006,577,0,0,HWH,1500,250250511011,764
60,0,6,250214011001,46,0,0,HOH,300,250251204004,149
30,1,11,250250804011,106,0,0,HWH,1500,250250101042,955
49,0,6,250250003022,923,0,1,HWH,17000,250259818001,531
31,1,10,250173507001,698,-99,1,H,7000,250173528002,212
27,1,7,250173532001,233,0,0,HWOH,1500,250173541004,351
26,0,5,250173397003,259,0,1,HWH,1500,250250806013,5
61,1,11,250250922004,431,-99,0,HOH,750,250250806013,5
38,1,11,250173523001,775,3,1,HOH,30000,250250701011,851
18,0,9,250173548002,380,0,1,H,1500,250173509001,731
36,1,8,250173567011,139,2,1,HWOH,17000,250173544002,363
33,1,7,250251204002,379,0,1,HOH,300,250250711013,91
51,1,6,250250922003,428,-99,1,HOH,7000,250250701018,856
59,1,10,250251701001,450,-99,1,HOH,3000,250250305001,673
27,1,10,250251707022,536,-99,0,HOH,17000,250250509011,756
26,1,8,250250509012,84,0,0,HWH,750,250250705003,864
31,1,2,250250708001,370,0,1,HWH,3000,250250806013,5
46,0,6,250251003001,505,0,0,HOH,300,250251009003,888
43,1,7,250251011022,900,0,0,HOH,1500,250250203032,665
49,1,7,250250104052,522,0,0,HWH,300,250250001004,931
33,0,7,250251702002,177,-99,1,H,300,250250702003,858
40,1,3,250214003002,195,-99,0,HWH,17000,250250408013,697
36,1,8,250214162007,580,2,0,HWH,30000,250250711013,91
44,1,7,250250701017,855,-99,1,H,1500,250173537004,285
48,1,8,250173537003,280,-99,0,HOH,7000,250173537004,285
49,0,6,250173545003,842,0,1,HWH,17000,250173546004,374
65,1,10,250250008024,953,0,1,HOH,300,250250101041,360
28,1,6,250250916003,409,0,1,HOWOH,1500,250250008025,350
45,1,10,250250101042,955,0,0,HOH,300,250250810011,130
23,1,2,250214005001,199,0,0,H,7000,250250303003,671
58,1,8,250173363001,41,0,0,HWH,3000,250173704002,528
36,0,10,250173567013,721,0,0,HWH,300,250259813002,523
33,1,8,250173401004,286,3,1,HWH,7000,250173509001,731
37,1,10,250251207002,153,0,0,HWH,3000,250214007001,913
66,1,8,250250003011,916,0,0,HWH,300,250250203011,565
38,1,8,250173506004,815,0,1,HWH,750,250250707001,961
45,1,9,250250005024,312,0,0,HWH,7000,250250008032,354
34,1,9,250173539003,341,3,0,HWH,750,250251802003,493
43,1,5,250173401004,286,3,0,HWH,30000,250250203032,665
23,0,10,250173511002,739,0,1,HOH,300,250250303002,670
36,0,10,250250817001,159,0,0,HWH,300,250250806011,115
16,0,7,250250007014,949,2,1,H,1500,250250104053,65
55,1,11,250173502006,811,0,1,HOH,750,250250103002,61
62,1,11,250250203012,71,3,1,HWH,750,250173531022,229
17,0,9,250251003002,107,2,1,HOH,7000,250250101041,360
31,1,2,250251706012,470,0,1,HWH,3000,250173413003,643
26,1,6,250250606001,790,-99,1,H,17000,250250106001,537
26,1,8,250250107023,544,0,1,HWH,1500,250250606001,790
48,0,2,250250007031,336,0,0,HWH,750,250173542002,355
28,1,10,250251002001,496,3,0,HOH,7000,250259813002,523
39,1,11,250173550002,388,0,1,HOH,7000,250173542002,355
43,1,5,250250603012,781,0,1,HWH,3000,250250702003,858
27,1,5,250250003011,916,0,0,HWH,3000,250250006022,330
27,1,10,250173512032,743,0,1,HOH,7000,250173531022,229
20,0,7,250173412005,304,0,1,HWH,3000,250250701018,856
56,0,10,250250511013,768,0,0,HOWOH,300,250250810011,130
30,1,7,250214001002,190,0,0,H,3000,250173549003,384
36,1,10,250173421011,590,0,0,HWH,300,250251604002,437
37,1,8,250173414003,552,0,1,HWH,300,250251604001,436
34,1,4,250251010022,895,2,1,HOH,17000,250214008003,31
73,0,3,250250604003,784,0,0,HOH,3000,250250303002,670
42,1,9,250173399001,271,-99,0,HWOWH,300,250251803012,497
19,0,8,250251701005,453,0,1,HOH,750,250173421024,600
29,1,9,250173550003,390,0,0,H,7000,250173541004,351
30,1,4,250250511012,766,0,1,HWH,17000,250250104033,508
20,0,6,250173540002,345,2,0,H,1500,250173537004,285
37,1,2,250173538003,299,0,1,HWH,7000,250173531022,229
38,0,4,250173363005,51,0,0,H,1500,250250303003,671
27,0,5,250250101042,955,0,1,HWOH,750,250250107011,67
33,1,8,250173509001,731,0,1,HOH,300,250173537004,285
28,0,8,250173549003,384,0,1,HOH,300,250173522001,773
41,1,10,250173530004,221,0,1,HWH,750,250173703002,510
33,1,11,250250201013,553,0,0,HWH,30000,250250106001,537
47,1,6,250250301002,667,0,1,HWH,750,250173524002,203
16,0,6,250173523001,775,0,0,HOH,7000,250173511005,741
42,0,7,250251708003,481,0,1,HWH,3000,250250203032,665
27,0,3,250251005004,872,-99,0,HOH,7000,250250101042,955
20,0,7,250173424002,607,0,1,HWH,3000,250250107013,541
34,1,4,250173424002,607,2,1,HOH,17000,250250106001,537
58,0,7,250250811002,137,0,1,HOH,3000,250173537004,285
57,0,8,250173572002,725,0,0,HWH,7000,250250806011,115
23,1,4,250173398011,262,0,1,HWH,17000,250173398011,262
25,0,5,250173532002,237,0,1,H,300,250251601012,426
53,0,10,250251601013,427,0,1,HOH,300,250214003003,196
46,1,10,250250507001,750,0,1,HWH,3000,250250701018,856
42,1,8,250214002001,192,0,0,HWH,1500,250250106001,537
64,0,8,250251701006,454,0,0,HWH,17000,250173703006,520
32,0,4,250251011024,129,3,0,H,17000,250173703002,510
28,1,9,250250921014,45,0,1,HWH,300,250250701018,856
68,1,8,250251603001,433,-99,0,HOH,300,250251101033,938
19,0,11,250250401001,676,0,1,HWH,750,250250701012,852
57,0,8,250250911001,396,0,0,HWH,7000,250250103002,61
53,1,6,250250304002,75,0,0,HOH,3000,250250303003,671
51,1,7,250173398021,267,0,0,H,750,250173524002,203
58,1,7,250251103012,950,0,1,HOH,1500,250250102043,58
32,1,9,250251707021,474,3,1,HWH,3000,250250303002,670
17,0,9,250173412006,306,0,1,HOH,7000,250250008024,953
45,1,9,250250917003,40,0,0,HWH,7000,250250701012,852
47,1,9,250173419026,589,0,1,HOH,1500,250214174001,702
28,1,6,250251606025,176,0,1,HWH,7000,250251006032,877
47,0,4,250173512032,743,0,1,H,750,250173541004,351
59,0,8,250250201014,70,0,0,H,300,250250203032,665
31,1,6,250251203014,375,0,0,HWH,7000,250250801001,97
59,1,10,250214175012,708,1,1,HWH,3000,250250106001,537
42,0,7,250250924002,482,0,1,HWH,300,250250702003,858
50,1,8,250173534002,250,-99,0,HOH,7000,250250810011,130
28,0,8,250214006001,907,0,1,HOH,300,250173524002,203
54,1,8,250250811002,137,0,0,HWH,750,250173523002,827
73,1,10,250250106002,538,-99,1,H,300,250250203011,565
62,1,11,250250201014,70,3,1,HWH,7000,250250701011,851
38,1,11,250173521012,769,3,1,HOH,30000,250250916003,409
32,1,7,250173574002,729,0,0,HWH,30000,250250203011,565
50,1,11,250251604002,437,3,1,HWH,3000,250251605021,443
22,1,11,250251101035,942,0,0,HOH,750,250250106001,537
24,1,9,250250804012,3,3,1,HWH,7000,250251201051,10
58,0,3,250173525002,204,0,0,HWH,3000,250173542002,355
50,1,1,250250203033,666,0,0,HOH,3000,250250107021,542
55,0,8,250250805002,112,0,0,HOH,1500,250214001003,191
28,1,11,250250202002,559,-99,1,H,17000,250173524002,203
26,1,7,250173392002,214,-99,0,H,7000,250173394001,226
70,0,8,250173536005,270,0,1,HWH,750,250173537004,285
22,1,1,250250608003,95,0,1,H,300,250250701011,851
33,0,7,250214006001,907,-99,1,H,300,250173703006,520
51,1,9,250250817002,160,0,1,HOH,750,250250203032,665
37,1,2,250173525001,828,0,1,HWH,7000,250173524002,203
32,1,10,250214002002,193,3,0,HWH,7000,250214007001,913
16,0,5,250173416006,568,0,1,HOH,750,250173424004,610
30,1,7,250250605012,93,0,0,HWH,3000,250250303003,671
44,1,11,250251006012,874,0,0,HOH,30000,250173524002,203
38,1,6,250173418001,572,0,0,H,300,250173515001,765
18,0,10,250173416006,568,0,1,H,300,250250711013,91
52,1,11,250250921014,45,0,0,HWH,7000,250250203032,665
60,0,8,250250916003,409,0,1,H,750,250173424004,610
29,1,6,250173414002,644,0,0,HWH,7000,250250701013,99
69,0,7,250250201014,70,0,1,HOH,750,250250406001,691
16,0,10,250251802004,495,0,0,HOH,30000,250251802004,495
49,1,8,250250007041,338,0,1,HOH,17000,250250001004,931
51,0,7,250250818002,239,0,1,HWH,1500,250259811004,188
26,1,6,250250920004,44,0,0,HWH,7000,250250806011,115
46,1,4,250173563004,719,0,1,HOH,1500,250173546004,374
26,1,9,250250910013,32,3,1,H,17000,250250910013,32
29,1,8,250173530004,221,0,1,HWH,750,250250701011,851
77,1,9,250173514042,759,-99,0,H,1500,250173546004,374
42,0,5,250250803001,103,3,0,HWH,7000,250251106074,140
43,1,9,250251804001,501,0,1,HWH,3000,250251707011,472
58,1,11,250173392002,214,0,1,HOH,17000,250173524002,203
39,0,2,250173550003,390,0,0,H,750,250250910012,329
25,1,6,250173524002,203,0,1,HWH,7000,250173531022,229
51,0,3,250250708002,372,0,0,HOH,7000,250250203032,665
33,1,7,250173413003,643,0,1,HWH,1500,250259813002,523
29,1,10,250250804012,3,1,0,HOH,17000,250251204004,149
61,0,6,250173419026,589,0,0,HWH,750,250173530004,221
60,0,6,250173574002,729,0,0,HOH,300,250250810011,130
36,1,7,250173502003,808,0,1,HWH,7000,250251203013,23
56,0,8,250251602002,432,0,1,HWH,750,250250201011,549
35,1,10,250251701004,651,0,1,HWH,7000,250250106001,537
37,0,8,250250907003,321,0,1,HWH,300,250250701018,856
29,1,7,250214001004,798,0,0,HWH,7000,250250701018,856
54,1,9,250250906001,315,0,0,HWH,1500,250250606001,790
43,1,11,250250912002,401,1,0,HWH,30000,250250910011,327
33,1,7,250250906002,29,0,1,HOH,3000,250250203032,665
29,1,5,250250406001,691,0,1,HOH,3000,250250701018,856
42,1,8,250250504002,710,0,0,HWH,1500,250173398011,262
29,1,7,250250703003,860,0,0,HOH,3000,250250912002,401
39,1,7,250214004001,197,0,0,HWH,300,250250103002,61
42,0,5,250173514043,761,3,0,HWH,7000,250173540003,347
53,0,10,250251201031,4,0,1,HOH,300,250250303003,671
32,1,9,250250702003,858,3,0,HWH,17000,250250801001,97
53,1,9,250250817004,231,0,0,H,1500,250250104041,511
16,0,10,250251204001,377,0,0,HOH,1500,250250106001,537
19,0,7,250173511002,739,0,0,HWH,3000,250173537002,835
32,1,7,250214172001,597,0,1,HOH,7000,250250701012,852
48,1,11,250173423004,659,3,0,HOH,17000,250250809003,128
42,1,8,250214164007,593,0,1,HOH,750,250250303003,671
39,0,2,250250705004,958,0,0,H,750,250173529002,215
53,0,5,250250105002,66,-99,0,HOH,750,250250701018,856
30,1,8,250250305002,674,0,0,HOH,3000,250250106001,537
70,0,6,250251008001,881,-99,1,H,3000,250250701018,856
27,0,5,250250904004,313,0,1,HWOH,750,250250806011,115
29,1,5,250173508001,817,0,1,HOH,3000,250250701015,854
55,1,11,250250108013,546,0,0,HOH,1500,250250701013,99
30,1,10,250173364012,60,3,1,HWH,17000,250173501031,662
58,1,5,250173546001,369,3,0,HWOH,17000,250173537004,285
18,0,8,250173506003,696,2,1,HOH,30000,250173524002,203
23,1,2,250250102032,366,0,0,H,7000,250173537004,285
28,1,9,250173423003,649,0,0,H,7000,250250810011,130
49,1,8,250250709001,373,0,1,HOH,17000,250259818001,531
66,1,8,250250101041,360,0,1,HOH,1500,250251205001,385
41,1,9,250173548001,845,0,1,HOH,7000,250173530004,221
35,1,9,250250002021,910,0,1,HWH,7000,250214004001,197
52,0,4,250250923001,434,0,0,HWH,3000,250250006011,943
42,1,9,250250605013,787,-99,0,HWOWH,300,250173504003,813
27,1,10,250250602002,779,-99,0,HOH,17000,250250701018,856
66,0,4,250259812011,517,0,0,HWH,1500,250251207002,153
35,1,6,250251706013,471,1,0,HWH,7000,250173515002,825
59,0,6,250250507003,754,0,0,HOH,300,250259813002,523
45,1,10,250250812002,141,0,1,HOH,300,250250701013,99
47,1,10,250173397004,261,0,0,H,750,250250702003,858
49,1,11,250250512003,774,0,0,HOH,7000,250250606001,790
44,1,7,250251707012,473,0,0,H,1500,250250810011,130
42,1,9,250250007043,340,-99,0,HWOWH,300,250173393003,224
24,1,5,250250820001,19,0,0,HWH,7000,250250804011,106
34,1,9,250250814003,156,0,0,HOH,7000,250259813002,523
70,0,7,250173510004,736,0,0,HOH,750,250250106001,537
60,1,7,250251602003,169,0,1,HWH,3000,250173521021,771
74,1,11,250250602002,779,-99,1,HWH,300,250250806013,5
32,1,9,250173512041,745,3,0,HWH,17000,250173542002,355
22,1,11,250251202011,144,0,0,HOH,750,250250701018,856
42,1,9,250251007004,880,-99,0,HWOWH,300,250251006031,876
51,0,3,250250921015,423,0,0,HOH,7000,250250701012,852
32,1,9,250259813002,523,3,0,HWH,17000,250250303002,670
22,1,1,250173506004,815,0,1,H,300,250250703001,859
34,0,7,250250701014,853,0,1,HWH,3000,250250701011,851
48,1,2,250251606011,534,0,1,HWH,7000,250259813002,523
30,1,5,250173514032,823,0,0,HWH,17000,250250810011,130
79,0,5,250251004001,111,-99,1,HOH,3000,250250203032,665
48,1,11,250250904001,305,0,0,HWH,300,250250303003,671
26,1,6,250173503001,678,3,0,HWH,17000,250250104041,511
34,0,7,250173536004,265,0,1,HWH,3000,250173537004,285
38,1,11,250250201013,553,3,1,HOH,30000,250250701018,856
51,1,9,250251802002,491,0,1,HOH,750,250173521021,771
39,0,7,250173571003,723,0,1,HWH,7000,250173531011,223
45,1,10,250214010002,39,0,0,HOH,300,250250701018,856
29,1,8,250250001004,931,0,1,HWH,750,250250107013,541
50,1,8,250251106011,962,-99,0,HOH,7000,250251106073,2
42,1,9,250251605021,443,-99,1,HWOWH,300,250250203032,665
25,0,7,250173524002,203,0,1,HWH,750,250173534001,248
22,1,1,250251201031,4,0,1,H,300,250250107011,67
23,0,10,250250402002,679,0,1,HOH,300,250250701018,856
45,0,8,250173530002,217,0,0,HOH,7000,250250104042,64
57,1,11,250251010023,896,-99,0,H,750,250250909011,30
34,0,9,250173522001,773,0,1,H,1500,250250913002,403
42,0,5,250251805003,186,3,0,HWH,7000,250251804001,501
51,0,6,250173526002,206,0,1,HOH,750,250250806013,5
43,1,9,250173530003,219,0,1,HWH,3000,250173526002,206
42,1,8,250173546004,374,0,0,HOH,3000,250173530004,221
63,1,11,250173424003,609,-99,1,HOH,17000,250250711013,91
49,1,6,250250401001,676,-99,1,H,17000,250250203011,565
20,0,7,250173510002,734,0,1,HWH,3000,250173393003,224
31,1,10,250173537002,835,-99,1,H,7000,250173540003,347
53,0,10,250251011024,129,0,1,HOH,300,250250808012,124
41,1,8,250250805002,112,3,0,HWH,3000,250173515002,825
70,0,7,250173702013,800,0,1,HWH,3000,250251207001,395
30,0,7,250173415001,646,-99,0,H,300,250250711013,91
48,0,8,250251201041,6,0,1,HOH,750,250251602002,432
48,1,10,250173393002,618,0,0,H,1500,250250303002,670
48,1,9,250173514034,755,0,0,HOH,3000,250250701013,99
30,1,6,250251011011,642,0,1,H,7000,250250006011,943
23,1,4,250173514032,823,0,1,HWH,17000,250250606001,790
49,1,6,250251006014,875,-99,1,H,17000,250251601013,427
32,1,7,250250008024,953,0,0,HWH,30000,250250107021,542
54,0,8,250173530001,830,0,1,H,1500,250250813003,152
