age,bachelor_degree,hh_income,home_GEOID,home_geo_index,main_mode,male,motif,pop_per_sqmile_home,work_GEOID,work_geo_index
55,0,8,250250919002,339,0,1,HWH,7000,250173736001,468
33,1,11,250214226007,935,1,0,HWH,30000,250214175021,612
32,1,8,250092067003,1268,0,0,HWH,7000,250250303002,563
38,0,4,250251402011,1377,0,0,H,1500,250250806013,1038
57,1,10,250250404011,587,0,1,HWH,1500,250173324002,1568
42,1,8,250250912003,1063,0,1,HOH,750,250214123003,848
42,1,9,250214181022,0,-99,1,HWOWH,300,250250701018,854
45,1,8,250214226005,946,0,1,HWH,750,250173397002,517
73,1,8,250250201011,457,0,0,H,300,250214172001,498
26,1,6,250250107021,445,0,1,HWH,3000,250173531022,219
32,1,8,250173416004,532,0,0,HWH,7000,250173563001,662
28,1,9,250173502003,797,0,0,HWH,300,250250702003,856
25,1,6,250250002013,955,0,1,HWH,7000,250173351003,6
73,1,10,250250924001,405,3,0,HWH,300,250250711013,77
26,1,8,250251201052,1045,0,0,HWH,750,250214003002,182
22,1,1,250250107021,445,0,1,H,300,250250008032,1327
40,1,10,250173701024,401,0,1,HOH,750,250251104035,1017
39,1,11,250173538002,831,0,0,HOH,7000,250173529002,212
52,1,11,250173335013,1583,0,0,HOH,750,250214024001,69
31,1,7,250214035003,203,-99,0,HOH,3000,250250107013,443
28,1,9,250250104051,427,0,0,HWH,300,250214004003,1524
29,1,6,250173396006,1270,2,1,HWH,17000,250173524002,202
48,1,9,250250008022,1323,-99,1,HOH,750,250214025001,181
34,1,9,250214002003,180,0,1,HWH,1500,250250701011,847
28,1,4,250250817004,220,0,0,HOH,1500,250250604004,1108
16,0,10,250251705012,1425,0,0,HOH,750,250250511011,731
34,1,9,250173424004,1539,0,0,HOH,7000,250173415002,1495
52,1,8,250173550002,314,0,0,HWH,750,250250303003,565
18,0,8,250173322001,1564,2,1,HOH,30000,250173324002,1568
33,1,8,250214009002,32,3,1,HWH,7000,250214007003,24
60,0,6,250173392006,1245,-99,0,HOH,17000,250250203011,469
73,1,10,250214162002,481,3,0,HWH,300,250250203011,469
24,1,11,250214163002,1550,3,1,HWH,17000,250173567027,134
56,1,11,250250610003,765,3,0,HWH,17000,250250702001,855
35,1,8,250250604002,751,0,1,HWH,1500,250250703001,857
27,1,10,250173530004,215,0,1,HOH,7000,250173524002,202
25,0,5,250250101031,1012,0,1,HWH,3000,250250408013,597
55,0,7,250214010003,37,0,1,HWH,1500,250250003021,969
42,1,9,250173565004,100,-99,1,HWOWH,300,250250001001,949
58,1,11,250250605011,754,0,0,HOH,1500,250250701013,1113
40,1,3,250173571001,135,-99,0,HWH,17000,250250102043,1077
29,1,7,250173373003,78,3,1,HOH,3000,250214572001,13
42,1,8,250092081013,1486,0,1,HOH,750,250259813002,1460
20,0,6,250092052001,356,2,0,H,1500,250251704004,1423
69,0,6,250173523001,742,-99,1,HWH,300,250173524001,200
40,1,8,250173689012,386,0,1,HOH,300,250250106001,437
58,1,5,250251801012,1439,3,0,HWOH,17000,250251802004,1443
30,1,7,250173507005,679,0,0,H,3000,250250810011,105
40,1,5,250173689011,385,0,0,HWH,3000,250250701018,854
22,1,1,250173400002,521,0,1,H,300,250173411023,1293
51,1,9,250173578004,688,0,1,HOH,750,250251005005,1124
52,0,4,250214021024,59,0,0,HWOH,1500,250214191003,5
32,0,4,250250604001,749,3,0,H,17000,250173681012,283
60,0,6,250173324001,1567,0,0,HWH,7000,250250303002,563
73,1,10,250235012023,174,-99,1,H,300,250173534002,233
61,1,11,250250709002,1402,1,1,HWH,3000,250250106001,437
28,1,6,250173422011,1531,0,1,HWH,7000,250250606001,758
33,1,8,250251008005,1128,0,1,HWH,7000,250251009002,906
50,0,7,250214226004,932,0,1,HWH,300,250173542002,297
23,1,6,250173501041,1546,3,0,HOH,30000,250250106001,437
48,1,9,250214164004,492,0,0,HOH,3000,250214172001,498
18,0,3,250250702002,1115,2,1,HWH,7000,250092083004,1473
36,1,7,250251101031,993,0,0,HOH,300,250214182002,1
60,1,7,250173747001,350,0,1,HWH,3000,250250203032,553
58,1,1,250173332003,1574,0,0,HWH,3000,250173332003,1574
45,1,10,250251011023,920,0,1,HOH,300,250250909012,279
66,0,4,250173546004,307,0,0,HWH,1500,250250821002,1054
33,0,5,250173704003,434,0,1,HWH,300,250173732004,452
19,0,11,250251104011,1140,0,1,HWH,750,250092059002,1500
20,0,6,250250818001,222,0,0,HOH,7000,250214180031,1592
54,1,7,250173364023,54,0,1,HWH,3000,250173424004,1539
29,1,7,250251701001,1407,0,0,HWH,7000,250173748002,730
35,0,8,250250006012,1309,-99,0,HOH,300,250250106001,437
67,1,11,250173414003,1491,0,1,HWH,3000,250173385004,1237
45,1,5,250251010021,913,0,0,H,3000,250250406001,591
20,0,7,250173581003,156,2,1,HOH,1500,250173324001,1567
26,1,6,250173703002,422,-99,1,H,17000,250250503001,607
58,1,9,250173540002,292,0,0,H,750,250251402024,1380
53,1,6,250251703004,1418,0,0,HOH,1500,250173335013,1583
26,1,6,250173547002,309,3,0,HWH,17000,250250701018,854
33,1,8,250173514042,723,0,1,HOH,300,250173521011,734
29,1,8,250173691002,392,3,0,HWH,17000,250214006002,956
36,1,11,250250810012,107,-99,0,HOH,750,250250801001,81
39,0,2,250092068001,237,0,0,H,750,250250703001,857
28,1,11,250250007043,1320,-99,1,H,17000,250250701018,854
48,1,11,250250923001,363,0,0,HWH,300,250250913002,325
26,1,8,250173364023,54,0,0,HOH,30000,250173515002,820
56,0,11,250173691003,393,-99,1,HOH,750,250173745004,724
23,1,6,250214009001,964,3,0,HOH,30000,250173524002,202
25,0,5,250173687002,380,0,1,HWH,3000,250173521021,738
68,1,7,250173396001,1254,0,0,H,3000,250173524002,202
60,1,8,250214171004,497,3,0,HWH,7000,250250406001,591
30,1,8,250250408011,593,0,1,HWH,3000,250250711013,77
39,0,8,250214181012,1596,0,0,HWH,300,250250105001,433
24,1,9,250251304021,1362,3,1,HWH,7000,250250203032,553
64,0,6,250251805003,1190,0,0,HWH,3000,250173413002,1301
65,1,8,250092011002,329,3,1,HWH,17000,250173703001,779
66,1,7,250214002002,178,0,1,HOH,7000,250250104051,427
31,1,8,250250923002,366,0,0,H,7000,250173691004,394
43,1,11,250251707021,1432,3,1,HWH,17000,250250701011,847
35,1,11,250251302004,1157,2,0,HWH,30000,250173523002,822
52,0,6,250251001004,410,0,1,HOH,1500,250173748002,730
63,0,8,250250005041,998,0,0,H,7000,250250107021,445
70,1,7,250173741001,556,0,1,HOH,750,250250107021,445
53,1,9,250092061001,1225,0,1,H,1500,250092055002,1211
29,1,9,250250007015,1316,0,0,H,7000,250250107021,445
66,1,8,250173354002,17,0,1,HOH,1500,250250203011,469
52,1,9,250173526002,207,0,1,HWH,7000,250173539003,290
33,1,6,250250901003,1056,0,0,HWH,17000,250250106001,437
43,1,5,250173521012,736,0,1,HWH,3000,250250701018,854
20,0,7,250214004002,188,2,1,HOH,1500,250250008022,1323
29,0,6,250251011013,917,0,1,H,3000,250250701018,854
29,1,3,250250907004,278,3,0,HOH,17000,250250701018,854
68,1,8,250173586005,167,-99,0,HOH,300,250214010003,37
34,0,7,250173422012,1532,0,1,HWH,3000,250173538004,267
52,0,8,250092062003,1228,0,1,HOH,1500,250251604001,1395
52,1,11,250214177014,627,0,1,HWH,7000,250250701012,849
16,0,6,250092060002,1224,0,0,HOH,7000,250173510003,693
36,1,7,250250911005,321,0,0,HOH,300,250250810011,105
70,1,5,250173538002,831,0,0,H,750,250250203032,553
42,1,9,250250007043,1320,-99,0,HWOWH,300,250250810011,105
60,0,8,250173364023,54,0,1,H,750,250250008032,1327
23,1,6,250092061002,371,0,1,HWH,7000,250092070001,1479
56,0,5,250251202012,1049,0,1,HOH,3000,250251203013,1055
70,0,8,250173364011,46,0,1,HWH,750,250250612001,843
69,0,6,250250912001,322,0,1,HWH,1500,250250801001,81
49,1,6,250173506001,803,-99,1,H,17000,250173392005,1244
43,1,5,250251106072,1033,0,1,HWH,3000,250250701018,854
40,1,7,250173702012,403,3,0,HWH,17000,250173424004,1539
26,1,7,250173423002,1535,-99,0,H,7000,250250003012,965
24,1,9,250173522001,740,3,1,HWH,7000,250173515001,732
51,1,11,250173362001,648,3,1,H,750,250250005023,985
46,1,4,250173543001,298,0,1,HOH,1500,250259813002,1460
44,1,8,250250608001,760,3,0,HWH,750,250214123003,848
57,1,11,250214225012,816,-99,0,H,750,250250811001,111
32,1,9,250173422011,1531,3,0,HWH,17000,250173413002,1301
41,1,10,250214172004,501,3,1,HOH,300,250214572001,13
61,1,6,250092011002,329,-99,1,HOH,750,250092021022,1141
18,0,8,250251707023,1185,2,1,HOH,30000,250250711013,77
43,0,4,250173704005,783,0,0,H,750,250173521021,738
34,1,9,250173702021,414,2,0,HWH,30000,250173703002,422
29,1,6,250250924004,1072,0,0,HWH,7000,250250701012,849
51,1,7,250251007001,1126,0,0,H,750,250214224001,808
20,0,7,250250002022,959,2,1,HOH,1500,250250006022,1312
58,1,6,250092083004,1473,0,0,HOH,7000,250250107021,445
35,1,11,250250203021,551,2,0,HWH,30000,250250203032,553
45,1,9,250214226002,928,0,0,HWH,7000,250173424004,1539
42,1,8,250251708001,1435,0,0,HOH,3000,250259813002,1460
28,1,9,250173746001,344,0,0,HOH,3000,250173732001,448
36,0,10,250251203011,1053,0,0,HWH,300,250173733002,456
42,1,8,250173335012,1582,0,1,HOH,750,250250303001,561
53,1,11,250251403005,1167,0,0,HWH,1500,250250701011,847
33,1,7,250251707024,1433,0,1,HWH,1500,250250701018,854
48,1,10,250092064004,1261,0,1,HWH,1500,250250801001,81
33,1,9,250251604001,1395,0,1,HOWOH,30000,250250504001,1100
26,1,8,250173532001,221,0,0,HOH,30000,250173531022,219
58,0,8,250250903002,266,0,1,HWH,300,250250806013,1038
37,1,8,250173414003,1491,0,1,HWH,300,250173335021,1584
44,1,9,250214181012,1596,-99,0,HOH,1500,250250702001,855
23,1,6,250173563003,664,3,0,HOH,30000,250173324002,1568
46,1,8,250173530002,213,0,0,HOH,300,250250203011,469
34,1,1,250173332004,1575,0,1,HWH,1500,250173336003,1586
35,1,6,250173396001,1254,2,0,H,17000,250173691004,394
27,1,7,250250507002,713,0,0,HWOH,1500,250250703004,859
33,1,10,250250201014,1088,-99,0,HOH,1500,250173524002,202
62,0,7,250251009002,906,-99,1,HOH,1500,250250701012,849
66,0,6,250173701013,397,-99,1,HOH,17000,250173736002,788
41,1,9,250173393002,513,0,0,HOH,7000,250250303003,565
28,0,8,250250810011,105,0,1,HOH,300,250250612001,843
48,1,11,250250707002,1028,3,0,HOH,17000,250250701018,854
57,1,8,250173571004,137,-99,1,HOH,750,250250606001,758
18,0,10,250251803012,1444,0,1,H,1500,250173324002,1568
58,1,11,250092066003,1265,0,1,HWH,300,250250203032,553
44,1,9,250173521012,736,-99,0,HOH,1500,250250106001,437
35,1,6,250250604005,753,1,0,HWH,7000,250214180031,1592
44,1,8,250251203011,1053,3,0,HWH,750,250250806011,93
16,0,10,250250507003,716,0,0,HOH,30000,250250907004,278
50,1,1,250250511014,737,0,0,HOH,3000,250173544002,301
24,0,7,250173514042,723,0,0,HOH,1500,250173323005,1566
74,0,5,250173575003,684,0,0,HWH,1500,250173578003,153
31,1,7,250251703001,1181,-99,0,HOH,3000,250173523002,822
33,0,7,250173421022,538,-99,1,H,300,250173354001,645
53,0,10,250251207002,1154,0,1,HOH,300,250214024006,179
33,1,10,250214022002,974,-99,0,HOH,1500,250214572001,13
18,0,3,250250005023,985,2,1,HWH,7000,250173324002,1568
73,1,4,250173744005,715,0,1,HWOWH,7000,250173689011,385
20,0,6,250092071001,249,0,0,HOH,7000,250251602002,1392
26,1,6,250214008002,28,0,0,HWH,7000,250250701014,851
19,0,8,250250202002,465,0,1,HOH,750,250250106001,437
40,1,8,250251402011,1377,0,1,HOH,300,250250203032,553
58,1,7,250250901005,256,0,1,HOH,1500,250250811001,111
31,1,9,250214173002,600,0,0,HOWOH,750,250173739001,546
55,1,11,250173391004,1240,-99,1,H,1500,250173512031,703
31,1,7,250173746002,346,0,0,HWH,7000,250250701018,854
52,1,11,250250702002,1115,0,0,HOH,750,250250801001,81
29,1,10,250250806011,93,1,0,HOH,17000,250250103002,1079
53,1,11,250173577002,686,0,1,HOH,3000,250173524001,200
36,1,10,250173382001,504,0,0,HWH,300,250250703001,857
62,0,7,250092081011,1484,0,0,HWH,1500,250092083004,1473
29,1,10,250173415003,1496,1,0,HOH,17000,250092068002,240
49,0,6,250251302004,1157,0,1,HWH,17000,250251207001,1348
41,1,10,250173731003,442,3,0,HOH,30000,250250606001,758
26,1,7,250214003003,184,0,1,HOH,17000,250250701011,847
41,1,7,250214006002,956,0,0,H,750,250173733002,456
60,0,2,250173742002,562,-99,0,HWOWH,17000,250250103002,1079
29,1,7,250250911005,321,0,0,HWH,7000,250250303003,565
53,0,8,250251401021,1370,0,0,HWH,750,250250408013,597
29,1,6,250250818002,224,2,1,HWH,17000,250250810011,105
30,1,7,250251003004,1120,0,0,H,3000,250214023003,67
51,0,7,250214012004,47,0,0,HWOH,300,250173523002,822
39,0,5,250251005004,888,0,1,HWH,750,250250801001,81
18,0,8,250251402023,1379,2,1,HOH,30000,250214004001,186
26,1,7,250092062003,1228,0,1,HOH,17000,250251603001,1393
27,1,8,250173364011,46,0,0,HWH,1500,250251606011,1466
70,0,7,250173384002,508,0,0,HOH,750,250173524002,202
36,0,7,250173425001,1540,0,1,HWH,1500,250250406001,591
64,1,6,250251007002,896,0,1,HOH,7000,250235012012,899
57,1,10,250092011003,1132,0,1,HWH,1500,250092084002,1475
33,1,8,250250605011,754,3,1,HWH,7000,250250703001,857
73,1,10,250173525001,823,-99,1,H,300,250173529002,212
19,0,8,250092061001,1225,0,1,HOH,750,250173424004,1539
65,1,10,250173421013,1514,0,1,HOH,300,250250907004,278
53,0,8,250251010016,1133,0,0,HWH,750,250251201052,1045
55,1,10,250092064003,1260,0,0,HWH,1500,250092072001,1483
45,1,7,250251301001,1349,0,1,HWH,1500,250214002003,180
44,1,10,250173331003,1570,0,1,HWH,7000,250250008032,1327
40,1,5,250250924002,406,0,0,HWH,3000,250251106074,1147
39,0,5,250251707011,1430,0,1,HOH,17000,250259815021,1193
35,1,8,250214012001,43,0,1,HWH,1500,250214153002,474
19,0,7,250250007032,1318,0,0,HWH,3000,250250106002,439
42,1,8,250173418005,535,0,0,HOH,3000,250250702001,855
55,0,4,250250803001,85,0,1,HWH,750,250250703004,859
73,1,10,250214011001,39,-99,1,H,300,250173741001,556
34,1,9,250214005001,190,0,0,HOH,7000,250251706011,1427
24,1,9,250250917003,1066,3,1,HWH,7000,250214224004,812
41,1,8,250092056003,1213,3,0,HWH,3000,250250406001,591
54,1,8,250251002001,413,0,1,HWH,750,250214191001,4
25,1,9,250250007041,1319,-99,0,H,17000,250250707001,1026
29,1,8,250173702022,416,0,1,H,7000,250173701025,777
55,0,6,250259815011,1461,0,0,HWH,750,250250921014,1069
61,1,9,250250813003,123,0,1,HOH,17000,250173703002,422
35,1,9,250250701014,851,0,1,HWH,7000,250250701018,854
51,0,6,250250107021,445,0,1,HOH,750,250173322004,1565
29,1,8,250173398021,1277,3,0,HWH,17000,250173398011,1274
65,1,5,250250406001,591,-99,0,HWH,750,250250203011,469
34,1,9,250250911002,319,2,0,HWH,30000,250250102032,1333
36,0,10,250251601012,1388,0,0,HWH,300,250173546004,307
47,1,9,250173421014,1525,0,0,HWH,750,250250203011,469
60,0,6,250250604002,751,0,0,HWH,7000,250173531022,219
66,0,6,250214123004,850,-99,1,HOH,17000,250250702001,855
51,0,4,250092047013,1195,0,1,H,17000,250250810011,105
55,0,8,250214178014,636,0,0,HOH,1500,250250008022,1323
23,1,6,250173423001,1534,0,1,HWH,7000,250173681012,283
53,1,6,250250920001,343,0,0,HOH,3000,250250103002,1079
28,1,10,250214010002,35,3,0,HOH,7000,250250408013,597
55,1,11,250251606025,1179,0,1,HOH,750,250251604002,1396
60,1,7,250250108021,453,0,1,HWH,3000,250250107021,445
61,1,11,250173336001,1585,1,1,HWH,3000,250250006023,1313
30,1,7,250173415005,531,0,0,H,3000,250173381001,500
34,0,2,250173733002,456,3,1,HWH,17000,250250303003,565
23,1,2,250173425001,1540,0,0,H,7000,250251605022,1401
24,1,5,250173688003,383,0,0,HWH,7000,250250701018,854
32,1,8,250173691003,393,0,0,HWH,7000,250173521021,738
24,0,7,250173737004,473,0,0,HOH,1500,250250701011,847
39,1,11,250173578004,688,0,0,HOH,7000,250250701018,854
49,0,7,250250404011,587,0,0,HWOH,750,250214172001,498
28,1,9,250250811001,111,0,0,HWH,300,250250806013,1038
54,1,8,250092054001,1208,0,1,HWH,750,250092062003,1228
43,1,7,250251404003,1171,0,0,HOH,1500,250250702003,856
31,1,8,250214011001,39,0,0,H,7000,250250303002,563
50,0,5,250214005001,190,0,1,HWH,1500,250250103002,1079
48,0,8,250173502004,798,0,1,HOH,750,250250612001,843
43,1,5,250214021012,51,3,0,HWH,30000,250173742002,562
26,1,6,250214181011,1595,3,0,HOH,17000,250214177014,627
51,0,3,250214180043,1594,0,0,HOH,7000,250250103002,1079
66,1,8,250250004013,975,0,0,HWH,300,250250008032,1327
29,1,10,250250102043,1077,1,0,HOH,17000,250250107021,445
16,0,10,250214021022,972,0,0,HOH,30000,250214024001,69
45,1,7,250250705003,862,0,1,HWH,1500,250250702001,855
32,1,10,250250507001,711,3,0,HWH,7000,250250001001,949
57,1,8,250173566021,110,-99,1,HOH,750,250250203032,553
23,1,6,250214182003,2,3,0,HOH,30000,250251207001,1348
38,1,9,250251703002,1416,0,1,HWH,1500,250250806013,1038
65,0,6,250251304042,1159,0,1,HWH,1500,250214003003,184
42,0,7,250214175014,610,0,1,HWH,300,250214177013,625
39,1,11,250251703001,1181,0,0,HOH,7000,250250103002,1079
70,0,7,250250107023,447,0,0,HOH,750,250250203021,551
32,1,6,250173401001,1285,0,0,HOWOH,1500,250173392003,1243
32,1,10,250173689022,389,0,1,HWH,1500,250173524002,202
28,1,2,250251304025,1365,0,0,HWH,3000,250250711013,77
49,1,8,250251002003,417,0,1,HOH,17000,250251401023,1456
45,1,10,250092059002,1500,0,0,HOH,7000,250250303003,565
60,0,2,250173691001,775,-99,0,HWOWH,17000,250250102042,1076
33,1,8,250173394002,514,0,0,HWH,7000,250250701018,854
31,1,2,250214021022,972,0,1,HWH,3000,250250107021,445
33,1,8,250092084004,1476,0,1,HWH,7000,250173398021,1277
29,1,7,250250708002,1336,3,1,HOH,3000,250250701011,847
55,0,5,250173739002,548,0,1,H,1500,250250810011,105
24,1,11,250173539003,290,3,0,HOH,30000,250250707001,1026
43,1,5,250235001011,160,3,0,HWH,30000,250214182003,2
26,1,8,250092061001,1225,3,1,HOH,30000,250092061001,1225
59,1,10,250092011004,1134,0,0,HWH,750,250092060002,1224
20,0,11,250214191003,5,-99,1,H,1500,250235012023,174
60,1,6,250214176021,619,-99,1,H,7000,250251302002,1355
35,1,8,250250408013,597,0,1,HWH,1500,250259812021,1458
70,1,7,250173538001,263,0,1,HWH,7000,250173421012,1523
28,1,9,250173564002,84,0,0,HWH,300,250214041001,205
49,1,6,250173416003,1501,3,0,HWH,17000,250173748002,730
44,1,9,250251008002,901,-99,0,HOH,1500,250250907004,278
63,1,9,250173324002,1568,0,1,HWH,1500,250173584002,692
25,1,6,250250004011,992,0,1,HWH,7000,250250102032,1333
41,1,10,250173502004,798,0,1,HWH,750,250173701024,401
53,1,8,250250901002,250,0,1,HOH,3000,250173748002,730
59,1,8,250173583001,157,0,1,HWH,1500,250173584004,162
32,1,9,250250406002,1097,3,1,HWH,3000,250250701011,847
49,0,3,250251011022,919,0,0,HWH,7000,250250106001,437
58,1,9,250173540002,292,0,0,HOH,1500,250250203011,469
44,1,11,250214194003,933,0,0,HOH,30000,250173703003,424
21,0,4,250214010003,37,0,0,HWH,17000,250214005003,194
28,1,4,250173567013,673,0,0,HOH,1500,250173515001,732
21,0,3,250173515002,820,2,0,HWH,7000,250173540003,293
34,0,9,250092065003,1263,0,1,H,1500,250092083001,1471
44,1,6,250173361003,22,0,0,H,3000,250250605012,1109
22,1,11,250173689013,387,0,0,HOH,750,250173691004,394
74,0,5,250250102043,1077,0,0,HWH,1500,250250008032,1327
58,1,10,250173740003,792,0,0,HWH,7000,250250104041,423
73,1,4,250214123001,526,0,1,HWOWH,7000,250250712011,79
37,0,6,250173511002,700,0,1,HWOWH,300,250250008032,1327
45,1,10,250251204005,1342,0,1,HOH,300,250250701011,847
34,0,7,250250801001,81,0,1,HWH,3000,250250801001,81
33,1,10,250173322004,1565,-99,0,HOH,1500,250173323005,1566
48,1,11,250250509013,722,3,0,HOH,17000,250251604001,1395
59,0,10,250250503002,609,0,1,HWH,300,250214181012,1596
54,1,10,250173421012,1523,0,0,HOH,300,250250103002,1079
32,1,6,250251403005,1167,0,0,HOWOH,1500,250173732003,450
60,0,7,250250801001,81,0,0,HOH,1500,250250811001,111
70,0,7,250251606023,1405,0,1,HWH,3000,250250701018,854
47,1,10,250251104034,1015,0,0,H,750,250250806011,93
33,1,7,250214031002,185,0,1,HOH,3000,250250701018,854
44,1,7,250250104031,1080,-99,1,H,1500,250250203032,553
29,1,7,250173501044,549,0,0,HWH,7000,250173501031,547
28,0,8,250092056003,1213,0,1,HOH,300,250250701018,854
23,0,6,250173418002,1508,0,0,HWH,7000,250173335013,1583
49,1,6,250092022004,1150,-99,1,H,17000,250250202003,467
27,1,8,250250610002,1111,0,0,HWH,1500,250173335013,1583
28,1,6,250173395001,1251,0,1,HOWOH,1500,250092070001,1479
33,1,9,250173354004,20,2,1,HWH,17000,250250303002,563
30,1,10,250251105011,1019,3,1,HWH,17000,250250008023,1324
37,0,8,250173687001,378,0,1,HWH,300,250173515002,820
20,0,5,250173533002,828,0,0,HOH,7000,250173531022,219
32,1,11,250173701025,777,3,1,HWH,30000,250173546004,307
66,0,4,250214177013,625,0,0,HWH,1500,250250502001,601
40,1,10,250173413003,528,0,1,HOH,750,250251011021,918
30,1,8,250173534002,233,0,1,HOH,3000,250250704021,860
35,1,10,250173735004,466,0,1,HWH,7000,250250303003,565
16,0,10,250214012001,43,0,0,HOH,750,250173537004,257
20,0,7,250250005032,1305,0,1,HWH,3000,250250806013,1038
57,0,8,250250915002,328,0,0,HWH,7000,250173412003,1297
53,1,9,250251202012,1049,0,0,H,1500,250250704021,860
44,1,11,250173421012,1523,0,0,HOH,30000,250173515001,732
53,0,6,250173512041,706,-99,0,HOH,3000,250214172001,498
55,1,11,250173583001,157,0,1,HOH,1500,250173531022,219
37,0,8,250250005042,1306,0,1,HWH,300,250173531012,826
36,0,9,250092052001,356,0,0,H,1500,250250107021,445
44,1,9,250214227002,938,-99,0,HOH,1500,250250702003,856
19,0,11,250250403003,583,0,1,HWH,750,250250203011,469
30,1,7,250173566012,106,0,1,HWH,7000,250092055002,1211
42,0,5,250250916001,332,3,0,HWH,7000,250250907003,277
53,1,9,250173704005,783,0,0,H,1500,250250406001,591
43,1,8,250251011023,920,2,1,HWH,1500,250173522001,740
54,1,10,250251605022,1401,0,1,H,1500,250250509011,719
59,1,8,250173335022,634,0,1,HWH,1500,250173382001,504
56,0,5,250251701002,1408,-99,1,HWH,300,250250612002,1112
36,0,7,250214226004,932,0,1,HWH,1500,250250914002,1064
68,1,7,250173528002,210,0,0,H,3000,250250303001,561
33,1,8,250251401051,1372,0,1,HWH,7000,250250103002,1079
18,0,10,250173510006,809,0,1,H,300,250251204005,1342
33,1,8,250173586001,165,3,1,HWH,7000,250173523001,742
29,1,6,250251708004,1437,0,0,HWH,7000,250173542002,297
55,0,6,250173585003,164,0,0,HWOH,3000,250173522001,740
34,1,9,250251105013,1144,0,1,HWH,1500,250250810011,105
58,1,11,250250008024,1010,0,0,HOH,1500,250250701018,854
26,1,6,250251204005,1342,3,0,HOH,17000,250250612001,843
41,1,10,250251011022,919,3,1,HOH,300,250250702003,856
60,1,7,250173384002,508,0,1,HWH,3000,250173334001,1578
54,1,8,250214174003,604,0,0,HWH,750,250214177013,625
66,1,11,250092061002,371,0,0,HWH,3000,250251403003,1383
50,0,5,250251203014,1338,0,1,HWH,1500,250250104051,427
34,1,7,250092061001,1225,2,0,HWH,30000,250251702002,1180
48,1,10,250250821003,244,0,1,HWH,1500,250250708003,1030
30,1,5,250250921015,355,0,0,HWH,17000,250250711013,77
48,1,2,250173383003,1231,0,1,HWH,7000,250173523001,742
59,0,6,250173741003,560,0,1,HWH,3000,250173398021,1277
55,0,8,250250202001,463,0,0,HOH,1500,250250703001,857
52,0,7,250251605023,1177,0,1,HWH,300,250251106074,1147
26,1,7,250173528001,824,-99,0,H,7000,250173532001,221
70,1,5,250250809001,1040,0,0,H,750,250250203011,469
65,1,10,250251205002,1153,0,1,H,300,250173741001,556
62,1,8,250173363005,42,0,1,H,750,250173334001,1578
29,1,6,250251303003,1360,2,1,HWH,17000,250214572001,13
35,0,8,250251005002,884,-99,0,HOH,300,250250701018,854
39,1,6,250092058003,1220,0,1,HWOH,3000,250092069003,1478
26,1,8,250251105022,1025,3,1,HWH,7000,250250107021,445
26,1,8,250173396006,1270,0,0,HWH,750,250173393003,1247
43,0,4,250092021022,1141,0,0,H,750,250092070001,1479
49,1,11,250250203012,1089,0,0,HOH,7000,250250701011,847
48,1,9,250173501041,1546,0,0,HOH,3000,250173335013,1583
35,1,11,250173701025,777,2,0,HWH,30000,250250303001,561
49,0,3,250250203012,1089,0,0,HWH,7000,250250606001,758
33,1,7,250092081022,1492,0,1,HOH,3000,250250813002,121
25,0,6,250173566011,104,2,1,HWH,3000,250250303002,563
21,0,4,250250920003,347,0,0,HWH,17000,250259813002,1460
28,1,9,250250918001,336,0,0,HOH,3000,250250606001,758
27,1,8,250250809002,101,0,0,HWH,1500,250250103002,1079
37,0,6,250214176023,622,0,1,HWH,300,250250701011,847
44,1,8,250173399005,1282,0,1,HWH,30000,250173393003,1247
73,1,11,250214008003,30,0,0,HWH,300,250251201053,1047
53,0,10,250214031005,191,0,1,HOH,300,250250106001,437
35,1,10,250214176023,622,0,1,HWH,7000,250214191001,4
49,0,7,250214176012,617,0,0,HWOH,750,250250103001,1078
56,1,10,250173701021,1526,0,0,HWH,1500,250173740002,554
51,1,11,250214179021,644,3,1,H,750,250250008032,1327
43,1,9,250173567011,116,0,1,HWH,3000,250173515002,820
44,1,8,250173735002,462,3,0,HWH,750,250173733002,456
25,0,5,250250904001,268,0,1,H,300,250250701018,854
25,0,6,250173746002,346,0,1,HWH,7000,250173681012,283
68,1,11,250251403001,1381,3,0,HOH,1500,250251201031,1037
33,1,4,250173511001,699,3,1,H,30000,250173511005,702
32,1,11,250250921014,1069,3,1,HWH,30000,250250708001,1335
67,0,1,250173571004,137,-99,1,HOH,1500,250173578003,153
49,1,11,250214004002,188,0,0,HOH,7000,250250103002,1079
29,1,6,250250924001,405,0,0,HWH,7000,250250303001,561
28,1,4,250173510006,809,0,0,HOH,1500,250173382001,504
48,0,3,250173532001,221,0,1,HWH,7000,250173531022,219
58,0,8,250173400003,1284,0,1,HWH,300,250173395002,1252
35,1,9,250214021011,49,-99,1,H,750,250250711013,77
38,1,11,250250507001,711,0,1,HWH,7000,250173748002,730
28,1,1,250250702003,856,-99,0,HOWOH,17000,250250606001,758
25,0,7,250251801012,1439,0,1,HWH,750,250251403003,1383
43,1,5,250173416001,1498,3,0,HWH,30000,250250707001,1026
62,1,11,250173538001,263,3,1,H,17000,250173691004,394
37,1,10,250092081021,1488,0,0,HWH,3000,250250107021,445
45,1,10,250251707011,1430,0,0,HOH,7000,250173685003,367
37,0,8,250214182001,885,0,1,HWH,7000,250250106001,437
28,1,6,250173422021,539,0,1,HOWOH,1500,250250701018,854
